# SIMULATED DATA — synthetically generated for demo purposes only. Not real market data. Do not use for real trading decisions.
# symbol: HLIO
# name: Helios Home
date,open,high,low,close,volume
2020-05-15,184.77,185.26,184.6,185.14,920892
2020-05-18,185.14,187.32,184.66,186.49,574131
2020-05-19,186.49,193.22,185.9,191.95,396931
2020-05-20,191.95,192.5,189.83,190.01,1179499
2020-05-21,190.01,193.04,189.93,192.06,483308
2020-05-22,192.06,192.92,191.64,192.66,601007
2020-05-25,192.66,198.21,190.58,197.0,1169711
2020-05-26,197.0,197.6,195.7,195.71,713714
2020-05-27,195.71,195.97,193.83,194.4,1749171
2020-05-28,194.4,196.8,194.27,196.08,1178274
2020-05-29,196.08,199.59,195.85,198.94,1491604
2020-06-01,198.94,199.66,196.89,197.82,445814
2020-06-02,197.82,198.51,196.13,196.68,1231377
2020-06-03,196.68,197.32,194.89,195.44,1463415
2020-06-04,195.44,201.26,195.07,199.57,1301440
2020-06-05,199.57,199.98,199.27,199.55,422599
2020-06-08,199.55,201.13,194.84,195.79,1450954
2020-06-09,195.79,196.32,194.32,194.45,1469975
2020-06-10,194.45,198.63,194.09,197.61,602857
2020-06-11,197.61,197.85,195.49,195.95,504161
2020-06-12,195.95,196.68,195.8,196.4,467815
2020-06-15,196.4,197.63,192.96,194.39,1052945
2020-06-16,194.39,194.82,193.09,193.78,791774
2020-06-17,193.78,197.46,192.61,196.62,200668
2020-06-18,196.62,203.98,196.16,201.61,548682
2020-06-19,201.61,205.08,201.57,204.71,492295
2020-06-22,204.71,205.17,201.51,202.24,1906785
2020-06-23,202.24,206.46,201.19,205.24,1349589
2020-06-24,205.24,209.06,203.83,208.59,1877294
2020-06-25,208.59,212.31,207.64,212.11,1064273
2020-06-26,212.11,224.77,211.4,220.96,458463
2020-06-29,220.96,228.95,220.41,228.62,819186
2020-06-30,228.62,230.9,224.51,224.54,232676
2020-07-01,224.54,225.5,218.59,221.0,292845
2020-07-02,221.0,231.36,217.19,228.39,1924860
2020-07-03,228.39,234.08,225.31,233.92,1481937
2020-07-06,233.92,242.84,232.41,239.91,258651
2020-07-07,239.91,241.57,239.83,241.32,1192535
2020-07-08,241.32,252.08,240.66,250.45,331899
2020-07-09,250.45,250.85,241.34,243.26,234033
2020-07-10,243.26,245.54,237.0,239.21,1668366
2020-07-13,239.21,242.96,232.34,232.54,266642
2020-07-14,232.54,232.63,230.4,230.84,408126
2020-07-15,230.84,234.48,230.02,233.25,1742592
2020-07-16,233.25,238.79,231.68,237.81,660887
2020-07-17,237.81,242.41,224.64,229.12,816325
2020-07-20,229.12,231.33,228.49,230.67,1883224
2020-07-21,230.67,231.01,229.92,229.97,1223970
2020-07-22,229.97,234.62,228.24,234.14,1766208
2020-07-23,234.14,235.46,230.41,231.65,840247
2020-07-24,231.65,235.16,224.81,224.98,1662219
2020-07-27,224.98,227.24,219.53,221.43,1301547
2020-07-28,221.43,229.5,218.17,228.92,1677993
2020-07-29,228.92,231.16,223.55,225.14,1763629
2020-07-30,225.14,228.97,223.52,228.72,1741848
2020-07-31,228.72,229.97,228.72,229.5,701748
2020-08-03,229.5,231.48,228.06,230.78,1645311
2020-08-04,230.78,234.79,230.25,233.25,1456347
2020-08-05,233.25,233.82,231.81,232.11,1717305
2020-08-06,232.11,232.69,231.1,232.14,213655
2020-08-07,232.14,235.37,231.52,234.49,1495160
2020-08-10,234.49,242.8,231.37,242.69,1632709
2020-08-11,242.69,245.45,242.02,244.16,324448
2020-08-12,244.16,246.37,239.59,240.99,698429
2020-08-13,240.99,241.15,234.31,235.86,1179824
2020-08-14,235.86,238.85,235.13,237.77,927940
2020-08-17,237.77,240.67,237.72,240.5,1621521
2020-08-18,240.5,245.36,230.69,230.73,981454
2020-08-19,230.73,234.67,229.22,233.23,618088
2020-08-20,233.23,235.99,225.08,227.99,328358
2020-08-21,227.99,233.87,213.19,213.96,1011201
2020-08-24,213.96,222.35,213.96,220.02,1135479
2020-08-25,220.02,232.58,216.7,228.82,736182
2020-08-26,228.82,229.13,227.09,227.63,1795023
2020-08-27,227.63,232.2,227.36,231.67,1166058
2020-08-28,231.67,231.98,229.87,230.45,769619
2020-08-31,230.45,234.17,229.45,233.55,500701
2020-09-01,233.55,234.79,230.41,232.14,1823088
2020-09-02,232.14,235.03,230.68,234.07,1107538
2020-09-03,234.07,236.6,226.52,229.66,721012
2020-09-04,229.66,233.17,228.14,232.43,1082500
2020-09-07,232.43,234.63,225.37,225.37,1776776
2020-09-08,225.37,233.44,224.34,231.65,1122032
2020-09-09,231.65,238.02,229.4,235.92,1349936
2020-09-10,235.92,237.86,224.33,228.16,1124157
2020-09-11,228.16,228.63,224.94,225.61,1559483
2020-09-14,225.61,230.65,224.31,228.87,246179
2020-09-15,228.87,230.09,224.27,224.97,1053937
2020-09-16,224.97,237.99,223.61,234.65,1859910
2020-09-17,234.65,237.51,234.4,236.76,1672317
2020-09-18,236.76,237.01,230.32,232.4,1788517
2020-09-21,232.4,232.74,230.87,231.51,902472
2020-09-22,231.51,232.22,229.37,229.92,598621
2020-09-23,229.92,238.32,226.22,237.12,1950433
2020-09-24,237.12,246.41,235.99,243.0,1459810
2020-09-25,243.0,246.25,242.88,245.44,559063
2020-09-28,245.44,249.05,235.89,236.28,563985
2020-09-29,236.28,243.88,234.78,241.97,764348
2020-09-30,241.97,242.38,231.0,234.54,1548438
2020-10-01,234.54,236.96,234.39,236.57,1938054
2020-10-02,236.57,236.6,234.79,235.4,658704
2020-10-05,235.4,236.21,232.41,233.18,1847248
2020-10-06,233.18,233.65,232.7,232.95,1203385
2020-10-07,232.95,233.73,231.13,231.18,903495
2020-10-08,231.18,237.03,229.07,235.84,1261016
2020-10-09,235.84,245.81,231.75,244.26,608566
2020-10-12,244.26,255.48,242.81,253.39,1249302
2020-10-13,253.39,255.68,253.23,255.18,1948879
2020-10-14,255.18,257.6,248.64,251.02,1415894
2020-10-15,251.02,258.64,248.28,257.88,373291
2020-10-16,257.88,262.51,256.87,260.51,864566
2020-10-19,260.51,261.08,260.42,261.06,294371
2020-10-20,261.06,265.59,260.28,264.3,491012
2020-10-21,264.3,265.25,259.13,260.83,794531
2020-10-22,260.83,270.27,257.48,268.07,600930
2020-10-23,268.07,284.18,260.65,280.47,1115455
2020-10-26,280.47,281.9,278.37,278.74,1537583
2020-10-27,278.74,280.33,277.65,279.36,1208944
2020-10-28,279.36,280.17,265.59,270.3,224758
2020-10-29,270.3,271.2,270.18,270.84,1927547
2020-10-30,270.84,272.57,269.2,271.94,399477
2020-11-02,271.94,277.27,269.45,276.37,1930320
2020-11-03,276.37,276.83,275.76,276.07,1419049
2020-11-04,276.07,282.09,273.08,282.0,909894
2020-11-05,282.0,283.68,274.92,277.86,1307096
2020-11-06,277.86,278.08,276.92,277.02,1989680
2020-11-09,277.02,277.4,267.6,269.68,1346055
2020-11-10,269.68,272.37,259.94,261.97,1449001
2020-11-11,261.97,263.93,256.88,258.43,1108647
2020-11-12,258.43,259.49,258.19,258.22,1631796
2020-11-13,258.22,260.19,252.14,254.56,627473
2020-11-16,254.56,257.54,253.79,256.66,703311
2020-11-17,256.66,256.89,250.24,250.56,1194514
2020-11-18,250.56,255.61,247.64,255.09,292318
2020-11-19,255.09,255.26,246.58,249.09,1549949
2020-11-20,249.09,249.59,244.54,245.9,1854683
2020-11-23,245.9,246.42,243.33,244.15,341365
2020-11-24,244.15,250.46,244.02,248.16,1759303
2020-11-25,248.16,249.02,246.73,247.02,509487
2020-11-26,247.02,247.37,238.84,241.42,898289
2020-11-27,241.42,251.49,238.56,248.16,327679
2020-11-30,248.16,255.64,233.12,233.33,1871978
2020-12-01,233.33,236.44,226.38,227.41,822540
2020-12-02,227.41,237.96,224.58,234.43,595096
2020-12-03,234.43,240.12,231.65,239.21,394280
2020-12-04,239.21,258.48,238.87,252.54,534572
2020-12-07,252.54,257.4,240.18,243.86,488168
2020-12-08,243.86,245.47,243.12,244.91,1927083
2020-12-09,244.91,247.84,244.54,247.81,1491460
2020-12-10,247.81,252.93,247.41,251.67,1919663
2020-12-11,251.67,251.79,235.5,239.47,1005287
2020-12-14,239.47,240.5,232.27,234.14,435641
2020-12-15,234.14,234.62,232.32,233.25,643844
2020-12-16,233.25,234.83,230.43,230.98,1650607
2020-12-17,230.98,238.17,227.76,237.57,320502
2020-12-18,237.57,237.67,231.37,232.5,1242017
2020-12-21,232.5,236.83,230.3,236.32,1024219
2020-12-22,236.32,238.23,235.66,237.75,403225
2020-12-23,237.75,238.47,237.7,238.46,1517482
2020-12-24,238.46,241.33,237.42,240.24,209301
2020-12-25,240.24,249.93,239.95,247.38,1968934
2020-12-28,247.38,251.62,245.72,250.54,1529310
2020-12-29,250.54,251.01,250.4,250.74,370276
2020-12-30,250.74,256.43,250.16,255.05,1664103
2020-12-31,255.05,255.16,254.84,254.95,538551
2021-01-01,254.95,260.09,253.29,258.36,1169263
2021-01-04,258.36,258.7,255.65,255.82,917512
2021-01-05,255.82,256.25,255.03,255.45,1634987
2021-01-06,255.45,265.54,252.5,262.51,1317088
2021-01-07,262.51,263.71,262.22,263.54,884077
2021-01-08,263.54,268.39,262.1,267.69,1349507
2021-01-11,267.69,268.78,263.78,264.84,934327
2021-01-12,264.84,267.4,264.24,266.89,1719422
2021-01-13,266.89,273.03,265.25,270.84,1639269
2021-01-14,270.84,272.61,267.92,268.11,1510265
2021-01-15,268.11,272.78,266.88,271.02,1971095
2021-01-18,271.02,273.03,265.75,267.44,1152967
2021-01-19,267.44,270.57,267.24,269.81,1143943
2021-01-20,269.81,274.81,269.32,273.78,1886459
2021-01-21,273.78,277.51,272.25,276.88,1455719
2021-01-22,276.88,278.84,276.39,277.89,1148401
2021-01-25,277.89,278.39,276.16,276.24,271990
2021-01-26,276.24,276.92,276.16,276.86,1438458
2021-01-27,276.86,277.53,276.43,277.15,1293833
2021-01-28,277.15,277.86,275.26,275.32,1588810
2021-01-29,275.32,277.03,275.01,276.4,947948
2021-02-01,276.4,278.15,273.04,273.52,725515
2021-02-02,273.52,275.47,272.08,275.08,1182154
2021-02-03,275.08,277.02,270.73,271.84,1006512
2021-02-04,271.84,275.15,270.27,273.73,1103825
2021-02-05,273.73,274.15,273.35,273.66,1773433
2021-02-08,273.66,277.51,273.2,276.76,429153
2021-02-09,276.76,284.94,273.96,284.02,631601
2021-02-10,284.02,289.11,282.5,287.84,1259715
2021-02-11,287.84,288.46,277.27,281.2,1584961
2021-02-12,281.2,281.57,279.54,279.96,512132
2021-02-15,279.96,281.89,279.06,281.13,1329039
2021-02-16,281.13,288.07,278.35,287.91,1141103
2021-02-17,287.91,290.26,282.39,283.2,1674217
2021-02-18,283.2,291.45,282.2,291.27,1061887
2021-02-19,291.27,293.05,285.96,287.61,1432187
2021-02-22,287.61,288.32,286.3,286.74,1465827
2021-02-23,286.74,286.91,284.8,285.5,946779
2021-02-24,285.5,285.64,283.89,284.11,457524
2021-02-25,284.11,291.55,280.9,289.24,931932
2021-02-26,289.24,289.58,288.64,288.67,1767694
2021-03-01,288.67,288.88,287.48,287.97,1549047
2021-03-02,287.97,288.94,269.94,274.34,659643
2021-03-03,274.34,274.49,273.5,273.93,242552
2021-03-04,273.93,274.81,271.65,271.97,1500082
2021-03-05,271.97,272.49,268.66,269.45,1074571
2021-03-08,269.45,271.53,264.18,265.27,853402
2021-03-09,265.27,266.49,259.89,261.61,775404
2021-03-10,261.61,268.39,259.97,266.51,1865987
2021-03-11,266.51,267.23,266.23,267.15,1575329
2021-03-12,267.15,269.53,267.11,268.74,1127766
2021-03-15,268.74,269.1,265.52,266.48,484118
2021-03-16,266.48,267.99,266.19,267.69,1320593
2021-03-17,267.69,267.72,263.08,263.45,1935378
2021-03-18,263.45,266.77,254.15,257.33,527058
2021-03-19,257.33,257.8,257.17,257.66,600040
2021-03-22,257.66,258.52,257.52,258.42,1022251
2021-03-23,258.42,260.85,257.3,260.65,1565381
2021-03-24,260.65,261.94,260.28,261.44,1507665
2021-03-25,261.44,261.73,257.11,258.67,899525
2021-03-26,258.67,258.85,257.44,257.65,1406841
2021-03-29,257.65,258.08,257.42,258.06,1400867
2021-03-30,258.06,260.59,257.38,259.74,1670999
2021-03-31,259.74,259.85,258.0,258.25,488507
2021-04-01,258.25,259.11,251.74,253.61,1867973
2021-04-02,253.61,256.9,252.93,255.89,844853
2021-04-05,255.89,261.61,255.7,260.38,1123721
2021-04-06,260.38,260.6,259.4,259.96,1517778
2021-04-07,259.96,261.55,259.19,260.78,1123993
2021-04-08,260.78,260.9,259.16,259.76,1367559
2021-04-09,259.76,261.29,259.68,261.06,1232057
2021-04-12,261.06,269.15,260.75,267.63,1203884
2021-04-13,267.63,268.89,260.36,261.12,618185
2021-04-14,261.12,264.72,260.21,263.46,873589
2021-04-15,263.46,267.46,262.76,266.13,490376
2021-04-16,266.13,267.07,264.44,265.2,1829770
2021-04-19,265.2,265.31,263.94,264.32,383790
2021-04-20,264.32,265.73,263.7,265.17,1466103
2021-04-21,265.17,266.66,265.08,266.6,1820477
2021-04-22,266.6,274.96,265.59,273.49,1868213
2021-04-23,273.49,275.92,272.63,275.41,1065927
2021-04-26,275.41,284.92,275.32,281.79,1353222
2021-04-27,281.79,282.77,280.26,280.87,503938
2021-04-28,280.87,295.3,275.6,289.99,292349
2021-04-29,289.99,294.57,288.26,293.07,1150832
2021-04-30,293.07,294.88,292.56,294.64,1456460
2021-05-03,294.64,299.14,292.72,298.58,1115056
2021-05-04,298.58,302.23,297.27,301.15,942364
2021-05-05,301.15,308.43,300.47,305.99,1860720
2021-05-06,305.99,308.96,305.9,308.37,790417
2021-05-07,308.37,308.66,302.96,304.76,1185735
2021-05-10,304.76,309.04,304.62,308.77,1070471
2021-05-11,308.77,309.53,307.71,308.36,1926016
2021-05-12,308.36,318.15,307.84,316.86,306404
2021-05-13,316.86,317.32,309.79,311.92,1061842
2021-05-14,311.92,319.97,310.76,318.53,1342600
2021-05-17,318.53,318.99,316.12,316.92,1594710
2021-05-18,316.92,317.98,314.84,315.41,1687191
2021-05-19,315.41,316.35,312.75,313.14,248359
2021-05-20,313.14,314.06,309.33,310.68,465221
2021-05-21,310.68,312.61,310.1,312.04,821365
2021-05-24,312.04,322.04,309.53,318.98,1390337
2021-05-25,318.98,319.57,314.12,315.11,1124060
2021-05-26,315.11,315.85,313.02,313.96,1397812
2021-05-27,313.96,325.54,312.77,321.58,1804205
2021-05-28,321.58,321.91,321.19,321.77,1894037
2021-05-31,321.77,323.03,321.25,322.78,859928
2021-06-01,322.78,333.93,320.26,330.76,1630088
2021-06-02,330.76,336.44,329.1,334.75,833285
2021-06-03,334.75,335.62,330.68,332.19,235264
2021-06-04,332.19,333.4,324.92,325.91,1433358
2021-06-07,325.91,326.24,325.67,326.16,1161562
2021-06-08,326.16,326.65,324.15,324.93,1541117
2021-06-09,324.93,328.44,312.14,315.84,1558356
2021-06-10,315.84,318.31,315.68,317.76,952005
2021-06-11,317.76,318.8,312.84,314.67,342803
2021-06-14,314.67,314.9,312.88,313.44,1002465
2021-06-15,313.44,314.93,312.66,314.75,577113
2021-06-16,314.75,325.0,314.03,324.45,1041380
2021-06-17,324.45,324.62,320.63,322.19,1478490
2021-06-18,322.19,324.02,316.96,317.09,557979
2021-06-21,317.09,317.91,311.82,313.45,440530
2021-06-22,313.45,316.62,301.96,304.48,1353635
2021-06-23,304.48,304.74,295.55,298.09,901694
2021-06-24,298.09,298.64,292.55,294.52,1702636
2021-06-25,294.52,298.8,292.73,297.52,248054
2021-06-28,297.52,299.56,297.3,298.69,1979438
2021-06-29,298.69,300.06,296.25,296.49,1921294
2021-06-30,296.49,297.98,296.05,297.27,1882430
2021-07-01,297.27,298.58,292.4,294.11,727994
2021-07-02,294.11,294.28,293.99,294.25,1790046
2021-07-05,294.25,295.41,290.54,292.04,699204
2021-07-06,292.04,296.42,290.99,295.82,1988011
2021-07-07,295.82,296.13,293.25,293.93,323480
2021-07-08,293.93,299.09,293.64,298.54,1052755
2021-07-09,298.54,301.45,298.28,300.41,343417
2021-07-12,300.41,300.57,296.29,297.33,251263
2021-07-13,297.33,298.79,291.67,293.88,746153
2021-07-14,293.88,298.7,291.48,298.36,1804881
2021-07-15,298.36,301.93,298.21,300.82,475307
2021-07-16,300.82,304.22,291.49,294.38,735317
2021-07-19,294.38,294.8,292.68,293.47,262627
2021-07-20,293.47,293.55,291.56,292.15,392408
2021-07-21,292.15,295.69,291.5,294.48,525263
2021-07-22,294.48,299.61,292.99,298.72,1813845
2021-07-23,298.72,299.28,296.87,297.09,1489834
2021-07-26,297.09,297.75,297.0,297.1,1306584
2021-07-27,297.1,304.56,296.46,302.2,650686
2021-07-28,302.2,303.87,296.58,297.82,1596338
2021-07-29,297.82,298.77,296.16,297.09,1782378
2021-07-30,297.09,297.1,290.97,292.91,1443538
2021-08-02,292.91,293.77,291.25,292.15,980318
2021-08-03,292.15,293.97,285.96,287.51,528578
2021-08-04,287.51,290.45,287.19,290.37,1500865
2021-08-05,290.37,293.65,289.09,293.08,1833866
2021-08-06,293.08,294.09,288.77,289.94,1220309
2021-08-09,289.94,290.23,289.67,290.11,1344991
2021-08-10,290.11,293.6,289.97,292.95,1410433
2021-08-11,292.95,293.16,292.58,293.08,1278966
2021-08-12,293.08,293.65,291.12,291.23,1726230
2021-08-13,291.23,291.92,285.42,287.86,361163
2021-08-16,287.86,288.05,282.26,284.15,1038102
2021-08-17,284.15,287.61,282.24,286.82,331449
2021-08-18,286.82,286.92,282.99,283.71,1719496
2021-08-19,283.71,284.3,280.81,281.47,850357
2021-08-20,281.47,282.67,277.63,278.91,1368358
2021-08-23,278.91,282.35,278.09,282.0,1576773
2021-08-24,282.0,286.58,279.58,285.53,963516
2021-08-25,285.53,285.69,285.2,285.47,1557801
2021-08-26,285.47,288.96,284.57,288.74,1720699
2021-08-27,288.74,289.93,285.88,286.68,498697
2021-08-30,286.68,287.22,281.78,283.73,1942256
2021-08-31,283.73,288.91,282.69,288.05,1487521
2021-09-01,288.05,288.71,288.01,288.43,883413
2021-09-02,288.43,289.63,283.61,285.52,274286
2021-09-03,285.52,288.53,285.32,287.73,889005
2021-09-06,287.73,293.86,284.71,292.81,776625
2021-09-07,292.81,295.72,292.41,295.41,785880
2021-09-08,295.41,304.0,293.72,301.15,734397
2021-09-09,301.15,302.97,301.06,302.09,1977469
2021-09-10,302.09,304.93,300.91,304.0,995208
2021-09-13,304.0,308.82,303.59,308.39,391006
2021-09-14,308.39,316.33,306.45,314.47,1011029
2021-09-15,314.47,315.04,313.35,314.19,1116131
2021-09-16,314.19,315.01,314.18,314.78,350422
2021-09-17,314.78,317.48,314.52,317.12,275906
2021-09-20,317.12,319.23,316.76,319.11,1695482
2021-09-21,319.11,320.24,316.68,317.84,1986698
2021-09-22,317.84,320.65,310.91,312.8,740675
2021-09-23,312.8,313.39,311.95,313.03,1738640
2021-09-24,313.03,314.61,309.17,310.12,1944207
2021-09-27,310.12,319.71,306.57,317.59,1237635
2021-09-28,317.59,329.61,315.0,325.63,1354680
2021-09-29,325.63,326.44,322.29,323.19,902147
2021-09-30,323.19,325.68,315.5,317.89,1737629
2021-10-01,317.89,333.5,317.53,328.95,1106781
2021-10-04,328.95,340.95,328.14,337.22,662640
2021-10-05,337.22,340.69,335.59,340.16,1223013
2021-10-06,340.16,344.38,323.71,329.63,1035037
2021-10-07,329.63,329.65,329.55,329.59,1881391
2021-10-08,329.59,330.5,329.22,330.21,1130111
2021-10-11,330.21,347.01,327.93,342.35,614131
2021-10-12,342.35,342.88,339.21,339.22,896052
2021-10-13,339.22,340.01,327.31,330.61,1149929
2021-10-14,330.61,330.98,329.32,329.49,1875947
2021-10-15,329.49,329.57,328.5,328.74,1846610
2021-10-18,328.74,346.49,325.3,341.49,1535562
2021-10-19,341.49,346.83,339.4,345.24,766437
2021-10-20,345.24,347.82,344.37,347.47,717456
2021-10-21,347.47,349.6,337.14,340.7,1937293
2021-10-22,340.7,341.97,335.37,335.63,1050959
2021-10-25,335.63,341.18,335.45,339.92,1326021
2021-10-26,339.92,341.1,329.46,331.06,1254434
2021-10-27,331.06,335.11,329.51,335.06,1983864
2021-10-28,335.06,335.08,335.0,335.04,580701
2021-10-29,335.04,338.06,329.42,330.12,1374232
2021-11-01,330.12,331.92,329.58,331.17,519268
2021-11-02,331.17,331.34,326.91,328.78,1653130
2021-11-03,328.78,337.85,325.27,334.83,811524
2021-11-04,334.83,336.51,333.78,336.03,307063
2021-11-05,336.03,343.26,335.68,340.86,786076
2021-11-08,340.86,342.06,335.1,337.02,852578
2021-11-09,337.02,345.43,336.25,343.07,1616388
2021-11-10,343.07,343.96,340.82,341.41,1987693
2021-11-11,341.41,341.85,335.95,337.05,1801864
2021-11-12,337.05,339.78,330.35,332.38,1409640
2021-11-15,332.38,332.79,329.36,330.27,685762
2021-11-16,330.27,332.28,328.98,331.33,471740
2021-11-17,331.33,338.93,327.45,338.69,1269022
2021-11-18,338.69,343.31,322.7,327.37,1273331
2021-11-19,327.37,329.71,327.16,328.61,1976784
2021-11-22,328.61,328.68,312.71,314.64,1872140
2021-11-23,314.64,315.36,314.3,315.05,785501
2021-11-24,315.05,317.43,314.33,317.43,914451
2021-11-25,317.43,317.74,316.46,316.61,786136
2021-11-26,316.61,325.96,315.31,323.58,504172
2021-11-29,323.58,325.33,323.26,324.94,1136119
2021-11-30,324.94,328.76,323.84,327.72,1228909
2021-12-01,327.72,328.5,323.54,324.39,606680
2021-12-02,324.39,331.28,323.97,330.07,1097544
2021-12-03,330.07,330.25,328.88,329.44,1848205
2021-12-06,329.44,330.04,329.05,329.31,1588979
2021-12-07,329.31,329.97,320.43,322.99,1671152
2021-12-08,322.99,331.29,322.89,330.18,1319703
2021-12-09,330.18,335.69,328.57,333.4,1326604
2021-12-10,333.4,337.18,332.65,336.92,1670621
2021-12-13,336.92,340.15,336.67,339.09,782074
2021-12-14,339.09,339.47,338.29,338.67,1972935
2021-12-15,338.67,339.75,330.83,333.4,1339693
2021-12-16,333.4,337.35,331.81,337.12,1409807
2021-12-17,337.12,337.53,334.3,335.69,964542
2021-12-20,335.69,337.9,328.52,330.08,1770414
2021-12-21,330.08,331.69,322.76,324.46,1891804
2021-12-22,324.46,332.7,323.17,330.53,283299
2021-12-23,330.53,330.75,327.36,328.15,433961
2021-12-24,328.15,336.06,328.07,334.91,1454909
2021-12-27,334.91,346.2,333.9,344.86,489136
2021-12-28,344.86,345.32,339.19,339.76,1218210
2021-12-29,339.76,340.7,334.6,336.56,673053
