# SIMULATED DATA — synthetically generated for demo purposes only. Not real market data. Do not use for real trading decisions.
# symbol: BRCK
# name: Brickline Materials
date,open,high,low,close,volume
2020-08-10,90.84,90.84,89.73,90.07,1978546
2020-08-11,90.07,92.82,89.94,92.21,698320
2020-08-12,92.21,93.02,90.74,90.88,595492
2020-08-13,90.88,91.82,88.49,88.66,1174987
2020-08-14,88.66,89.1,88.31,88.91,295501
2020-08-17,88.91,90.68,88.18,90.1,1623554
2020-08-18,90.1,93.41,89.45,92.48,888071
2020-08-19,92.48,93.83,92.36,93.37,1787061
2020-08-20,93.37,93.72,93.34,93.64,984236
2020-08-21,93.64,94.78,93.3,94.33,1867822
2020-08-24,94.33,94.74,94.18,94.68,1535550
2020-08-25,94.68,95.7,94.42,95.63,1980985
2020-08-26,95.63,96.67,95.35,96.49,1631881
2020-08-27,96.49,96.54,95.93,96.02,1835281
2020-08-28,96.02,96.3,93.62,94.13,1141195
2020-08-31,94.13,96.79,93.3,95.85,1682204
2020-09-01,95.85,96.31,90.72,92.38,347725
2020-09-02,92.38,92.59,91.4,91.69,882307
2020-09-03,91.69,92.77,91.58,92.42,1034136
2020-09-04,92.42,92.71,91.87,92.03,1573650
2020-09-07,92.03,92.63,90.14,90.43,1360302
2020-09-08,90.43,91.15,90.27,90.79,1638247
2020-09-09,90.79,90.86,90.59,90.6,475988
2020-09-10,90.6,90.74,90.01,90.21,886204
2020-09-11,90.21,90.49,89.33,89.62,1419338
2020-09-14,89.62,89.71,89.55,89.63,554370
2020-09-15,89.63,89.71,89.48,89.48,1274118
2020-09-16,89.48,93.12,89.12,92.34,758020
2020-09-17,92.34,94.32,91.68,93.55,1340169
2020-09-18,93.55,93.91,93.44,93.84,973707
2020-09-21,93.84,95.98,93.11,95.45,1699463
2020-09-22,95.45,96.14,95.41,95.86,1554835
2020-09-23,95.86,100.04,95.25,98.71,1978866
2020-09-24,98.71,99.62,98.62,99.21,814540
2020-09-25,99.21,99.21,99.09,99.1,1595230
2020-09-28,99.1,99.6,95.83,96.4,1942794
2020-09-29,96.4,96.42,94.6,94.77,1049187
2020-09-30,94.77,97.28,93.89,96.57,1824758
2020-10-01,96.57,97.62,95.96,97.54,1219228
2020-10-02,97.54,97.84,96.73,96.89,205012
2020-10-05,96.89,97.32,96.63,97.32,1437937
2020-10-06,97.32,98.08,96.99,97.73,1595583
2020-10-07,97.73,99.29,97.18,99.1,281860
2020-10-08,99.1,99.53,97.16,97.9,496847
2020-10-09,97.9,97.92,97.1,97.19,1242907
2020-10-12,97.19,100.78,96.91,99.89,308939
2020-10-13,99.89,100.67,97.91,98.5,1630778
2020-10-14,98.5,98.65,97.5,97.95,1354228
2020-10-15,97.95,98.07,97.52,97.55,1131137
2020-10-16,97.55,98.31,97.5,98.03,1558339
2020-10-19,98.03,98.48,96.6,96.99,1698432
2020-10-20,96.99,97.32,95.76,96.05,492767
2020-10-21,96.05,99.59,95.17,98.66,1349938
2020-10-22,98.66,98.84,97.79,98.28,1981698
2020-10-23,98.28,99.7,98.02,99.07,798706
2020-10-26,99.07,99.78,98.67,99.67,1754473
2020-10-27,99.67,100.59,99.55,100.45,733604
2020-10-28,100.45,100.57,99.91,100.08,451799
2020-10-29,100.08,100.35,98.55,98.77,268510
2020-10-30,98.77,100.18,98.75,99.9,1519862
2020-11-02,99.9,99.94,99.79,99.83,1875499
2020-11-03,99.83,100.38,97.83,98.34,1666444
2020-11-04,98.34,101.78,97.78,101.16,1242998
2020-11-05,101.16,101.48,100.4,100.69,1771873
2020-11-06,100.69,100.72,100.6,100.68,655204
2020-11-09,100.68,100.68,100.45,100.52,832490
2020-11-10,100.52,101.02,99.51,99.6,668274
2020-11-11,99.6,102.64,99.51,101.53,1318041
2020-11-12,101.53,102.1,101.53,102.1,721259
2020-11-13,102.1,106.53,100.55,105.21,1922983
2020-11-16,105.21,106.01,102.55,102.92,1570781
2020-11-17,102.92,103.66,101.14,101.38,1335586
2020-11-18,101.38,104.92,101.31,103.9,1173796
2020-11-19,103.9,104.41,103.88,104.4,859304
2020-11-20,104.4,104.6,103.92,104.06,1900007
2020-11-23,104.06,104.1,103.66,103.71,1301069
2020-11-24,103.71,103.87,99.87,99.94,1246314
2020-11-25,99.94,99.97,99.48,99.57,1468674
2020-11-26,99.57,99.63,99.43,99.48,1584896
2020-11-27,99.48,99.99,98.61,98.66,610427
2020-11-30,98.66,98.84,96.99,97.26,1693382
2020-12-01,97.26,97.45,96.81,96.94,1244139
2020-12-02,96.94,99.99,96.71,99.14,595243
2020-12-03,99.14,101.08,98.83,100.41,1372178
2020-12-04,100.41,103.85,98.69,103.82,1759136
2020-12-07,103.82,107.12,102.37,106.34,656258
2020-12-08,106.34,106.59,103.07,104.11,1801095
2020-12-09,104.11,106.04,103.68,105.6,1013045
2020-12-10,105.6,105.66,105.3,105.4,359874
2020-12-11,105.4,105.55,105.08,105.24,680261
2020-12-14,105.24,105.69,102.83,103.45,1301107
2020-12-15,103.45,104.12,101.89,102.06,1179777
2020-12-16,102.06,103.35,101.66,102.99,1902563
2020-12-17,102.99,103.21,102.85,103.09,770227
2020-12-18,103.09,103.36,99.99,100.99,327034
2020-12-21,100.99,102.92,100.23,102.35,1584015
2020-12-22,102.35,102.62,100.86,101.32,1299948
2020-12-23,101.32,102.27,101.25,102.07,263343
2020-12-24,102.07,102.62,101.9,102.38,1354702
2020-12-25,102.38,103.08,100.62,100.92,509553
2020-12-28,100.92,101.1,100.24,100.52,1711896
2020-12-29,100.52,101.4,100.31,101.02,1896714
2020-12-30,101.02,103.72,100.39,102.73,1362547
2020-12-31,102.73,104.31,102.11,103.95,625545
2021-01-01,103.95,104.66,101.52,101.75,986980
2021-01-04,101.75,102.33,101.41,102.2,767291
2021-01-05,102.2,102.21,102.18,102.2,282428
2021-01-06,102.2,103.74,102.13,103.22,347667
2021-01-07,103.22,103.22,103.0,103.07,225526
2021-01-08,103.07,105.29,98.16,98.92,829053
2021-01-11,98.92,100.69,98.13,100.35,1115525
2021-01-12,100.35,101.67,99.91,101.45,515886
2021-01-13,101.45,101.63,101.3,101.4,1236889
2021-01-14,101.4,102.34,99.13,99.59,1332551
2021-01-15,99.59,102.49,98.78,101.43,1030641
2021-01-18,101.43,101.98,100.32,100.51,1510205
2021-01-19,100.51,100.73,100.25,100.28,1145366
2021-01-20,100.28,100.59,100.28,100.53,1016081
2021-01-21,100.53,100.94,100.34,100.75,1405439
2021-01-22,100.75,101.9,97.91,98.52,572658
2021-01-25,98.52,99.17,95.17,96.2,1913489
2021-01-26,96.2,97.5,96.01,97.06,1252217
2021-01-27,97.06,97.26,96.13,96.17,1382065
2021-01-28,96.17,97.49,96.02,97.04,1688824
2021-01-29,97.04,98.14,96.67,98.04,1268382
2021-02-01,98.04,98.66,95.45,96.04,569394
2021-02-02,96.04,96.12,95.21,95.42,1454285
2021-02-03,95.42,95.51,92.09,92.76,1345231
2021-02-04,92.76,95.04,92.42,94.47,968871
2021-02-05,94.47,94.68,93.82,93.98,500251
2021-02-08,93.98,94.98,90.94,92.1,301716
2021-02-09,92.1,92.62,92.1,92.37,816055
2021-02-10,92.37,92.38,90.31,90.72,1282556
2021-02-11,90.72,92.86,90.03,92.19,1568338
2021-02-12,92.19,92.31,92.13,92.22,754981
2021-02-15,92.22,94.12,91.45,93.72,1943200
2021-02-16,93.72,93.81,92.38,92.55,541096
2021-02-17,92.55,98.08,91.21,96.47,376071
2021-02-18,96.47,96.6,96.36,96.4,1717453
2021-02-19,96.4,96.46,95.01,95.41,352928
2021-02-22,95.41,95.95,93.78,94.23,921931
2021-02-23,94.23,95.36,93.9,95.0,596584
2021-02-24,95.0,95.57,92.77,92.98,358898
2021-02-25,92.98,95.61,92.1,94.93,822519
2021-02-26,94.93,97.29,94.11,96.75,305506
2021-03-01,96.75,97.2,96.63,97.06,1829419
2021-03-02,97.06,97.86,97.0,97.81,857081
2021-03-03,97.81,98.91,97.6,98.49,531875
2021-03-04,98.49,98.96,96.01,96.75,595055
2021-03-05,96.75,97.41,95.02,95.7,1802240
2021-03-08,95.7,96.31,95.46,96.13,319472
2021-03-09,96.13,96.2,95.26,95.6,1638675
2021-03-10,95.6,95.9,95.45,95.64,1620686
2021-03-11,95.64,95.78,95.05,95.08,951418
2021-03-12,95.08,95.64,94.89,95.62,509795
2021-03-15,95.62,96.61,95.59,96.25,1833863
2021-03-16,96.25,96.37,96.06,96.09,952401
2021-03-17,96.09,96.67,93.57,94.53,1428049
2021-03-18,94.53,94.78,92.87,92.94,1963982
2021-03-19,92.94,93.01,90.06,90.56,343520
2021-03-22,90.56,91.56,85.25,87.02,321882
2021-03-23,87.02,87.26,86.99,87.09,437844
2021-03-24,87.09,87.95,86.67,87.72,1130082
2021-03-25,87.72,88.02,86.86,86.99,1980728
2021-03-26,86.99,87.98,86.77,87.68,882803
2021-03-29,87.68,87.75,87.33,87.48,438847
2021-03-30,87.48,87.93,85.64,86.25,363680
2021-03-31,86.25,86.8,85.98,86.73,1203733
2021-04-01,86.73,87.02,85.01,85.27,733687
2021-04-02,85.27,86.19,84.93,85.98,1499298
2021-04-05,85.98,86.55,83.26,84.13,339826
2021-04-06,84.13,84.69,84.1,84.69,1560063
2021-04-07,84.69,85.18,83.39,83.59,767128
2021-04-08,83.59,83.83,82.88,82.94,1778383
2021-04-09,82.94,83.25,82.18,82.55,417449
2021-04-12,82.55,83.86,82.17,83.54,238652
2021-04-13,83.54,83.9,83.45,83.8,1026575
2021-04-14,83.8,83.9,83.6,83.71,1756150
2021-04-15,83.71,84.9,83.48,84.47,1211021
2021-04-16,84.47,84.88,84.28,84.71,1350375
2021-04-19,84.71,84.85,83.94,84.27,1913332
2021-04-20,84.27,84.68,84.08,84.47,872441
2021-04-21,84.47,85.06,84.18,84.81,904362
2021-04-22,84.81,85.26,82.94,83.34,265183
2021-04-23,83.34,83.7,83.33,83.55,1117331
2021-04-26,83.55,84.63,83.24,84.29,1217676
2021-04-27,84.29,84.59,83.29,83.71,1585149
2021-04-28,83.71,84.14,83.56,83.93,1081760
2021-04-29,83.93,85.36,83.9,85.08,1939453
2021-04-30,85.08,85.75,83.47,83.65,322232
2021-05-03,83.65,83.95,83.4,83.46,1229790
2021-05-04,83.46,84.18,83.36,84.03,227506
2021-05-05,84.03,84.22,82.46,83.03,1805973
2021-05-06,83.03,87.5,81.5,86.95,353281
2021-05-07,86.95,86.99,86.38,86.46,493626
2021-05-10,86.46,87.76,86.34,87.73,1809164
2021-05-11,87.73,89.94,87.73,89.73,518701
2021-05-12,89.73,90.55,87.75,88.14,428336
2021-05-13,88.14,89.43,88.12,89.27,935669
2021-05-14,89.27,90.86,89.01,90.4,1991694
2021-05-17,90.4,90.67,88.84,88.96,379099
2021-05-18,88.96,89.49,87.84,87.96,1585514
2021-05-19,87.96,88.09,86.56,87.01,824619
2021-05-20,87.01,87.19,86.44,86.55,483669
2021-05-21,86.55,87.25,85.24,85.26,792946
2021-05-24,85.26,85.48,84.76,84.91,948537
2021-05-25,84.91,85.12,83.04,83.64,1690988
2021-05-26,83.64,83.68,82.74,82.75,602600
2021-05-27,82.75,82.78,82.74,82.77,835361
2021-05-28,82.77,83.14,82.06,82.14,1855606
2021-05-31,82.14,82.81,82.0,82.6,602425
2021-06-01,82.6,85.66,81.64,85.39,724733
2021-06-02,85.39,86.11,85.05,85.9,1034091
2021-06-03,85.9,86.09,85.66,85.71,940281
2021-06-04,85.71,85.78,84.5,84.79,713533
2021-06-07,84.79,85.51,84.66,85.46,1067551
2021-06-08,85.46,87.66,84.64,87.07,791451
2021-06-09,87.07,88.78,86.95,88.74,268011
2021-06-10,88.74,91.6,87.86,91.07,1944887
2021-06-11,91.07,93.5,89.95,93.35,1942360
2021-06-14,93.35,93.56,93.16,93.23,594929
2021-06-15,93.23,94.65,88.25,89.49,1485917
2021-06-16,89.49,89.59,88.08,88.32,1620938
2021-06-17,88.32,88.32,88.25,88.29,367638
2021-06-18,88.29,89.02,88.0,88.97,1421791
2021-06-21,88.97,90.54,88.53,90.13,1004313
2021-06-22,90.13,90.93,89.68,90.86,1441976
2021-06-23,90.86,92.04,90.4,91.98,754465
2021-06-24,91.98,96.27,91.95,96.09,1005491
2021-06-25,96.09,96.44,91.98,93.13,447828
2021-06-28,93.13,93.51,92.41,92.81,1925865
2021-06-29,92.81,96.44,91.66,95.74,1368942
2021-06-30,95.74,96.19,89.78,91.87,328078
2021-07-01,91.87,92.18,90.63,90.9,1684563
2021-07-02,90.9,95.14,89.35,94.43,275825
2021-07-05,94.43,95.8,90.74,91.72,1897907
2021-07-06,91.72,91.74,90.37,90.52,1482896
2021-07-07,90.52,90.83,89.48,89.92,1550775
2021-07-08,89.92,92.65,88.71,92.18,608263
2021-07-09,92.18,93.61,86.43,88.07,856501
2021-07-12,88.07,89.3,88.0,88.73,1311504
2021-07-13,88.73,88.85,88.39,88.58,1717882
2021-07-14,88.58,89.52,84.92,85.91,1920157
2021-07-15,85.91,87.61,85.17,87.06,757827
2021-07-16,87.06,89.03,87.01,88.82,1585735
2021-07-19,88.82,89.32,88.69,89.06,762872
2021-07-20,89.06,97.24,86.71,94.76,578377
2021-07-21,94.76,95.96,91.94,92.64,1666384
2021-07-22,92.64,93.24,89.11,90.02,707375
2021-07-23,90.02,90.34,88.72,88.9,1409054
2021-07-26,88.9,89.56,88.56,89.38,923661
2021-07-27,89.38,89.47,89.06,89.13,1343383
2021-07-28,89.13,91.79,88.28,91.12,659551
2021-07-29,91.12,91.65,87.83,88.57,900765
2021-07-30,88.57,88.99,84.73,84.73,450753
2021-08-02,84.73,84.76,83.98,84.22,566369
2021-08-03,84.22,85.62,79.98,80.74,970830
2021-08-04,80.74,81.62,77.67,78.26,1323463
2021-08-05,78.26,79.07,77.14,77.23,1866129
2021-08-06,77.23,77.46,76.34,76.71,626141
2021-08-09,76.71,78.5,76.59,78.02,1787697
2021-08-10,78.02,79.07,72.48,74.51,1763507
2021-08-11,74.51,77.71,73.32,76.97,568208
2021-08-12,76.97,77.09,74.44,75.15,1369386
2021-08-13,75.15,75.39,74.8,74.86,1931691
2021-08-16,74.86,75.84,74.55,75.59,580047
2021-08-17,75.59,78.13,74.74,77.98,312816
2021-08-18,77.98,78.54,77.62,78.19,789748
2021-08-19,78.19,78.54,78.02,78.38,1464967
2021-08-20,78.38,79.03,77.49,77.53,469162
2021-08-23,77.53,79.47,76.91,79.38,787840
2021-08-24,79.38,81.26,79.29,81.17,1088360
2021-08-25,81.17,81.84,81.12,81.47,701124
2021-08-26,81.47,84.03,80.42,83.15,1748389
2021-08-27,83.15,83.67,81.57,82.33,682515
2021-08-30,82.33,84.93,82.03,84.45,626917
2021-08-31,84.45,85.03,82.89,83.28,1553068
2021-09-01,83.28,83.87,83.1,83.64,517196
2021-09-02,83.64,86.38,83.59,85.96,1777068
2021-09-03,85.96,86.29,83.62,84.37,246006
2021-09-06,84.37,84.83,84.29,84.62,600895
2021-09-07,84.62,85.48,84.61,85.32,515236
2021-09-08,85.32,85.42,85.09,85.13,997618
2021-09-09,85.13,85.54,83.28,83.68,772400
2021-09-10,83.68,84.51,83.61,84.35,1442335
2021-09-13,84.35,85.32,79.49,81.09,451207
2021-09-14,81.09,81.77,77.69,78.76,1397471
2021-09-15,78.76,78.97,77.71,77.99,269647
2021-09-16,77.99,78.34,77.0,77.03,1399373
2021-09-17,77.03,77.13,74.22,75.1,1688538
2021-09-20,75.1,75.77,73.34,73.53,988078
2021-09-21,73.53,74.31,73.27,74.2,1325463
2021-09-22,74.2,74.95,73.73,74.91,1076442
2021-09-23,74.91,75.35,74.7,75.33,1946361
2021-09-24,75.33,80.44,73.66,79.02,1399471
2021-09-27,79.02,80.63,78.35,80.12,1787937
2021-09-28,80.12,80.61,79.23,79.29,1254215
2021-09-29,79.29,79.41,78.48,78.78,410966
2021-09-30,78.78,79.1,77.63,77.68,1158224
2021-10-01,77.68,78.74,77.33,78.57,875967
2021-10-04,78.57,79.02,78.46,78.89,214259
2021-10-05,78.89,78.92,76.97,77.0,1810962
2021-10-06,77.0,77.84,73.92,74.72,575625
2021-10-07,74.72,75.0,73.75,74.19,589365
2021-10-08,74.19,74.37,72.25,72.78,243660
2021-10-11,72.78,75.71,72.15,74.82,453673
2021-10-12,74.82,77.82,74.5,76.92,1933514
2021-10-13,76.92,79.12,69.32,70.6,1929215
2021-10-14,70.6,70.77,70.19,70.46,514988
2021-10-15,70.46,71.33,70.34,71.06,1040044
2021-10-18,71.06,71.13,70.8,70.87,510427
2021-10-19,70.87,71.48,69.54,69.56,543604
2021-10-20,69.56,69.9,68.86,69.08,1614989
2021-10-21,69.08,71.99,68.23,71.37,732993
2021-10-22,71.37,71.65,70.6,70.7,651158
2021-10-25,70.7,71.28,70.57,71.04,1163564
2021-10-26,71.04,71.85,68.41,68.63,1572515
2021-10-27,68.63,68.79,68.52,68.63,364297
2021-10-28,68.63,68.7,68.57,68.57,477599
2021-10-29,68.57,68.91,63.37,64.95,955349
2021-11-01,64.95,65.67,64.76,65.5,206273
2021-11-02,65.5,67.94,64.58,67.66,440236
2021-11-03,67.66,68.25,64.77,65.7,707805
2021-11-04,65.7,67.03,65.35,66.4,614710
2021-11-05,66.4,66.4,66.32,66.39,880239
2021-11-08,66.39,68.01,66.27,67.47,1075487
2021-11-09,67.47,67.78,64.03,65.04,581783
2021-11-10,65.04,66.23,65.03,66.15,733418
2021-11-11,66.15,66.93,65.88,66.61,1510763
2021-11-12,66.61,66.89,65.64,65.9,1816447
2021-11-15,65.9,66.35,65.37,65.38,368058
2021-11-16,65.38,66.66,65.08,66.18,1570373
2021-11-17,66.18,66.41,65.94,66.26,1328999
2021-11-18,66.26,66.77,66.02,66.71,1105215
2021-11-19,66.71,67.05,65.35,65.73,896962
2021-11-22,65.73,66.43,63.87,64.17,1925256
2021-11-23,64.17,67.16,63.53,66.65,1293466
2021-11-24,66.65,69.51,65.76,68.73,1441790
2021-11-25,68.73,73.11,67.36,71.61,713862
2021-11-26,71.61,75.94,70.35,74.48,1507624
2021-11-29,74.48,74.59,73.17,73.41,1863045
2021-11-30,73.41,74.69,73.03,74.62,1934869
2021-12-01,74.62,74.75,73.99,74.17,1195606
2021-12-02,74.17,74.23,73.77,73.78,664563
2021-12-03,73.78,73.94,72.01,72.43,1491328
2021-12-06,72.43,75.18,71.71,74.12,817837
2021-12-07,74.12,75.51,74.03,75.28,861968
2021-12-08,75.28,75.84,75.18,75.79,238349
2021-12-09,75.79,77.76,75.11,77.37,395251
2021-12-10,77.37,77.43,77.24,77.29,1194115
2021-12-13,77.29,80.36,76.35,79.68,212872
2021-12-14,79.68,79.85,79.12,79.16,1710360
2021-12-15,79.16,80.45,79.13,80.3,1842928
2021-12-16,80.3,80.77,80.16,80.65,499162
2021-12-17,80.65,83.17,80.08,82.45,522249
2021-12-20,82.45,82.61,81.44,81.6,1852292
2021-12-21,81.6,82.86,81.27,82.45,491892
2021-12-22,82.45,82.76,81.71,81.82,1509397
2021-12-23,81.82,82.28,79.78,80.45,625920
2021-12-24,80.45,82.06,79.98,81.4,963826
2021-12-27,81.4,84.73,80.42,83.84,1671924
2021-12-28,83.84,85.97,82.8,85.94,1812951
2021-12-29,85.94,86.25,85.32,85.52,1331650
2021-12-30,85.52,85.57,85.37,85.39,1625755
