# SIMULATED DATA — synthetically generated for demo purposes only. Not real market data. Do not use for real trading decisions.
# symbol: DRFT
# name: Driftwell Logistics
date,open,high,low,close,volume
2020-04-27,208.27,211.28,208.19,210.43,663811
2020-04-28,210.43,212.48,205.86,206.56,1201998
2020-04-29,206.56,209.87,204.96,209.19,806472
2020-04-30,209.19,215.47,208.81,213.84,1560918
2020-05-01,213.84,214.98,209.57,209.76,1661879
2020-05-04,209.76,212.49,203.86,204.46,1224574
2020-05-05,204.46,204.61,203.53,203.9,1783205
2020-05-06,203.9,209.35,202.28,207.39,534589
2020-05-07,207.39,207.39,202.89,203.3,299232
2020-05-08,203.3,206.7,202.23,206.67,879772
2020-05-11,206.67,209.19,199.98,200.89,1671191
2020-05-12,200.89,201.24,198.94,199.81,1721439
2020-05-13,199.81,201.1,197.18,197.81,1873699
2020-05-14,197.81,198.55,193.71,195.16,206660
2020-05-15,195.16,195.28,194.54,194.85,373421
2020-05-18,194.85,196.15,194.73,195.87,1017278
2020-05-19,195.87,196.0,195.49,195.64,699707
2020-05-20,195.64,196.29,191.96,192.38,993075
2020-05-21,192.38,196.49,192.24,195.32,1934852
2020-05-22,195.32,196.68,192.2,192.49,365297
2020-05-25,192.49,194.27,192.11,194.02,1580863
2020-05-26,194.02,197.36,193.07,196.74,1995611
2020-05-27,196.74,200.97,195.31,200.78,480018
2020-05-28,200.78,201.58,198.82,198.97,214088
2020-05-29,198.97,199.53,198.28,198.69,353044
2020-06-01,198.69,202.77,196.8,201.58,248683
2020-06-02,201.58,202.97,201.5,202.53,1292319
2020-06-03,202.53,205.61,201.18,204.5,1062231
2020-06-04,204.5,205.66,204.09,205.35,1404944
2020-06-05,205.35,210.59,204.89,210.5,227433
2020-06-08,210.5,216.2,210.29,214.27,1532357
2020-06-09,214.27,215.22,213.84,215.17,717291
2020-06-10,215.17,216.61,214.92,216.08,1246701
2020-06-11,216.08,222.77,213.08,221.93,1588150
2020-06-12,221.93,222.27,221.28,221.5,1150884
2020-06-15,221.5,222.66,219.04,219.34,658949
2020-06-16,219.34,223.98,218.48,222.43,1356579
2020-06-17,222.43,226.15,220.9,225.2,846567
2020-06-18,225.2,229.65,223.86,229.61,968339
2020-06-19,229.61,230.25,229.55,230.04,1835244
2020-06-22,230.04,230.09,226.05,227.23,1618537
2020-06-23,227.23,227.83,225.2,225.64,774003
2020-06-24,225.64,229.6,225.61,228.63,1069420
2020-06-25,228.63,231.94,228.05,230.79,1405149
2020-06-26,230.79,234.6,229.48,234.14,1422206
2020-06-29,234.14,234.96,231.49,232.42,498454
2020-06-30,232.42,237.72,230.1,236.72,1343219
2020-07-01,236.72,237.77,236.18,237.57,565566
2020-07-02,237.57,245.37,237.39,244.82,764281
2020-07-03,244.82,245.42,244.35,245.31,718573
2020-07-06,245.31,246.66,241.89,243.24,1757721
2020-07-07,243.24,244.78,238.94,239.75,220907
2020-07-08,239.75,242.83,238.88,241.75,299984
2020-07-09,241.75,243.02,239.25,239.33,1014252
2020-07-10,239.33,242.11,238.9,241.74,1870631
2020-07-13,241.74,243.07,241.59,242.74,1631649
2020-07-14,242.74,244.48,238.0,238.92,980324
2020-07-15,238.92,240.53,238.57,240.43,1605577
2020-07-16,240.43,240.68,239.94,240.26,1847187
2020-07-17,240.26,240.61,239.47,239.61,1543999
2020-07-20,239.61,243.84,238.72,242.73,1085374
2020-07-21,242.73,244.42,242.5,243.94,1567777
2020-07-22,243.94,245.05,243.75,244.66,316178
2020-07-23,244.66,245.23,242.79,243.64,573533
2020-07-24,243.64,243.87,239.25,239.33,1845925
2020-07-27,239.33,239.75,236.21,236.68,357155
2020-07-28,236.68,237.11,236.56,236.96,1858907
2020-07-29,236.96,239.13,229.55,232.14,674588
2020-07-30,232.14,234.9,223.24,226.09,481170
2020-07-31,226.09,226.2,221.71,222.86,363290
2020-08-03,222.86,225.12,222.34,224.77,1219189
2020-08-04,224.77,225.24,221.29,222.03,560103
2020-08-05,222.03,224.25,221.29,224.23,1883455
2020-08-06,224.23,225.6,217.78,219.3,685753
2020-08-07,219.3,221.22,218.37,220.48,639758
2020-08-10,220.48,227.43,220.13,225.93,1776835
2020-08-11,225.93,226.29,224.69,224.96,1179601
2020-08-12,224.96,227.31,219.8,219.8,1745578
2020-08-13,219.8,220.33,219.65,220.2,821734
2020-08-14,220.2,221.15,214.62,216.52,1057360
2020-08-17,216.52,217.46,214.7,215.17,1507526
2020-08-18,215.17,219.47,214.27,218.35,1281507
2020-08-19,218.35,218.44,216.8,217.56,1854331
2020-08-20,217.56,219.75,217.05,219.18,214859
2020-08-21,219.18,224.14,218.05,222.67,565960
2020-08-24,222.67,225.53,221.73,224.74,1642289
2020-08-25,224.74,224.9,224.17,224.19,570403
2020-08-26,224.19,228.18,222.43,227.09,1895581
2020-08-27,227.09,227.15,225.78,225.95,861702
2020-08-28,225.95,230.54,224.86,230.23,1050886
2020-08-31,230.23,235.29,228.5,234.23,777723
2020-09-01,234.23,236.33,233.25,235.8,493625
2020-09-02,235.8,236.5,231.5,233.07,551128
2020-09-03,233.07,235.38,232.32,234.46,1694948
2020-09-04,234.46,238.35,233.39,237.39,1216357
2020-09-07,237.39,239.8,236.51,239.73,1156621
2020-09-08,239.73,244.4,239.44,243.51,924731
2020-09-09,243.51,243.79,243.44,243.73,400114
2020-09-10,243.73,245.33,239.23,240.48,647471
2020-09-11,240.48,240.9,240.19,240.9,1009768
2020-09-14,240.9,242.06,235.49,235.98,896843
2020-09-15,235.98,237.14,235.52,237.01,1269576
2020-09-16,237.01,238.74,232.77,234.39,1795483
2020-09-17,234.39,234.73,233.05,233.52,854298
2020-09-18,233.52,240.69,233.16,238.27,342162
2020-09-21,238.27,239.18,235.68,236.54,370285
2020-09-22,236.54,240.13,236.34,239.95,1443563
2020-09-23,239.95,253.17,238.89,250.93,965257
2020-09-24,250.93,259.55,248.28,259.15,340095
2020-09-25,259.15,266.1,256.51,263.35,1992682
2020-09-28,263.35,265.36,258.09,259.87,1013198
2020-09-29,259.87,264.5,258.24,262.68,538432
2020-09-30,262.68,264.72,256.26,257.36,1985681
2020-10-01,257.36,263.15,257.01,261.99,1483766
2020-10-02,261.99,264.77,260.75,264.49,1065824
2020-10-05,264.49,269.6,264.48,268.17,1536489
2020-10-06,268.17,268.93,265.46,266.58,580663
2020-10-07,266.58,268.25,259.51,261.24,1680698
2020-10-08,261.24,263.46,260.59,262.93,972559
2020-10-09,262.93,263.61,259.09,260.01,1003147
2020-10-12,260.01,265.07,258.31,263.02,1782135
2020-10-13,263.02,263.9,259.78,259.96,261794
2020-10-14,259.96,262.95,259.94,262.52,1716457
2020-10-15,262.52,268.31,261.1,267.17,228270
2020-10-16,267.17,277.99,265.93,274.62,1727196
2020-10-19,274.62,280.59,273.35,278.54,1160314
2020-10-20,278.54,279.46,278.49,279.05,1025859
2020-10-21,279.05,281.96,271.04,273.25,453059
2020-10-22,273.25,274.38,269.88,270.09,723547
2020-10-23,270.09,271.81,261.39,264.05,1095880
2020-10-26,264.05,269.94,261.29,269.07,243973
2020-10-27,269.07,270.43,268.5,270.04,1801909
2020-10-28,270.04,270.22,268.87,269.35,792484
2020-10-29,269.35,269.75,267.62,267.97,1597869
2020-10-30,267.97,273.91,267.37,272.53,1359909
2020-11-02,272.53,273.96,271.8,273.74,1112657
2020-11-03,273.74,274.54,273.57,274.14,1364183
2020-11-04,274.14,277.79,273.68,276.51,1857179
2020-11-05,276.51,277.7,276.19,277.25,237146
2020-11-06,277.25,280.49,277.05,279.6,1538898
2020-11-09,279.6,283.16,277.78,282.86,1926562
2020-11-10,282.86,292.5,281.38,291.25,1775818
2020-11-11,291.25,296.85,289.48,296.43,1611457
2020-11-12,296.43,297.99,296.08,297.68,370115
2020-11-13,297.68,303.04,295.81,301.14,512062
2020-11-16,301.14,302.61,295.99,297.53,1342919
2020-11-17,297.53,297.71,285.18,287.64,1207835
2020-11-18,287.64,288.94,285.35,285.75,492702
2020-11-19,285.75,285.87,285.7,285.81,1628580
2020-11-20,285.81,285.98,278.72,280.7,640475
2020-11-23,280.7,281.54,277.28,278.21,539869
2020-11-24,278.21,279.48,275.05,275.66,1807318
2020-11-25,275.66,276.2,274.57,275.24,1064053
2020-11-26,275.24,277.48,274.1,277.34,1092681
2020-11-27,277.34,278.25,275.85,276.79,1514813
2020-11-30,276.79,281.81,274.56,280.72,921986
2020-12-01,280.72,282.82,274.42,275.82,872095
2020-12-02,275.82,277.97,275.82,277.14,487530
2020-12-03,277.14,277.3,275.4,275.97,1528726
2020-12-04,275.97,281.2,274.53,280.7,1659698
2020-12-07,280.7,282.49,279.56,282.14,1507061
2020-12-08,282.14,283.74,277.76,278.29,1852605
2020-12-09,278.29,278.44,273.31,274.75,949614
2020-12-10,274.75,276.22,274.48,275.73,430425
2020-12-11,275.73,279.64,264.5,267.59,944335
2020-12-14,267.59,267.89,262.29,263.11,632582
2020-12-15,263.11,263.85,260.81,260.88,1871622
2020-12-16,260.88,261.38,260.65,261.21,286730
2020-12-17,261.21,262.47,258.59,259.05,1648454
2020-12-18,259.05,260.29,253.75,254.58,763458
2020-12-21,254.58,260.44,252.65,259.21,872992
2020-12-22,259.21,262.74,250.12,251.96,1051168
2020-12-23,251.96,253.35,247.77,248.66,1597923
2020-12-24,248.66,261.38,245.7,257.38,464005
2020-12-25,257.38,263.73,255.75,261.95,1072047
2020-12-28,261.95,264.09,261.41,263.34,541832
2020-12-29,263.34,263.7,262.46,262.53,215703
2020-12-30,262.53,262.78,261.41,261.54,1369179
2020-12-31,261.54,264.46,261.39,264.27,294119
2021-01-01,264.27,267.3,264.21,266.59,1240048
2021-01-04,266.59,267.75,266.55,267.52,962460
2021-01-05,267.52,267.88,266.82,266.9,494216
2021-01-06,266.9,267.34,256.61,259.93,368750
2021-01-07,259.93,261.48,254.28,256.14,1387929
2021-01-08,256.14,257.18,250.65,251.17,1666398
2021-01-11,251.17,257.08,248.69,255.35,797564
2021-01-12,255.35,258.93,246.72,247.85,1111737
2021-01-13,247.85,252.68,246.69,251.84,1372710
2021-01-14,251.84,257.69,249.9,255.73,1605229
2021-01-15,255.73,263.45,253.36,261.92,214462
2021-01-18,261.92,263.74,256.54,257.43,1682821
2021-01-19,257.43,258.1,254.55,255.21,1428366
2021-01-20,255.21,255.43,253.88,254.34,1819648
2021-01-21,254.34,254.76,252.22,252.7,1341025
2021-01-22,252.7,255.45,243.63,246.99,1333626
2021-01-25,246.99,249.47,245.88,248.86,1494254
2021-01-26,248.86,250.12,248.36,249.57,1245305
2021-01-27,249.57,255.09,246.91,254.94,1112649
2021-01-28,254.94,256.71,250.72,251.36,1955795
2021-01-29,251.36,253.2,246.63,246.76,1616946
2021-02-01,246.76,247.5,243.79,245.25,719152
2021-02-02,245.25,247.75,245.12,247.12,411202
2021-02-03,247.12,249.73,246.1,248.82,1345711
2021-02-04,248.82,251.54,248.65,251.47,1790346
2021-02-05,251.47,252.45,249.84,250.17,359427
2021-02-08,250.17,250.26,248.59,248.97,902454
2021-02-09,248.97,249.43,246.14,246.19,1582054
2021-02-10,246.19,251.83,244.56,251.14,487604
2021-02-11,251.14,257.3,248.98,256.02,794312
2021-02-12,256.02,266.65,251.98,265.64,558156
2021-02-15,265.64,266.68,265.64,266.45,1649416
2021-02-16,266.45,267.73,262.0,262.96,214772
2021-02-17,262.96,269.0,260.73,268.6,1122249
2021-02-18,268.6,268.95,266.76,267.2,464437
2021-02-19,267.2,269.0,264.19,264.51,306327
2021-02-22,264.51,267.81,264.09,266.78,246031
2021-02-23,266.78,269.22,266.47,268.79,1395464
2021-02-24,268.79,269.51,266.56,266.86,1725288
2021-02-25,266.86,272.66,264.84,271.96,1743663
2021-02-26,271.96,273.3,265.76,268.15,860199
2021-03-01,268.15,268.86,266.87,267.21,683496
2021-03-02,267.21,267.89,262.86,263.57,328136
2021-03-03,263.57,264.02,263.38,263.77,1263296
2021-03-04,263.77,264.39,262.48,263.1,833272
2021-03-05,263.1,270.19,261.31,268.74,1188334
2021-03-08,268.74,269.06,258.33,261.7,1299451
2021-03-09,261.7,262.09,260.28,260.47,1383984
2021-03-10,260.47,261.19,256.49,257.42,1388636
2021-03-11,257.42,257.88,256.09,256.73,844686
2021-03-12,256.73,266.17,255.19,263.19,283000
2021-03-15,263.19,263.61,262.01,262.42,1941102
2021-03-16,262.42,265.11,262.23,264.42,830817
2021-03-17,264.42,268.02,250.87,255.36,926499
2021-03-18,255.36,255.6,248.41,250.14,1560609
2021-03-19,250.14,253.01,241.32,244.17,311211
2021-03-22,244.17,244.41,243.6,243.8,1427224
2021-03-23,243.8,245.57,239.43,239.63,1654414
2021-03-24,239.63,244.92,239.18,243.35,1502490
2021-03-25,243.35,244.62,236.2,237.69,677833
2021-03-26,237.69,238.63,235.48,236.55,1447113
2021-03-29,236.55,239.63,235.29,239.28,589295
2021-03-30,239.28,240.01,235.4,236.65,1680012
2021-03-31,236.65,237.34,230.82,231.53,1330648
2021-04-01,231.53,232.17,230.76,231.05,1557681
2021-04-02,231.05,237.6,230.58,236.35,1239887
2021-04-05,236.35,236.38,236.29,236.3,398977
2021-04-06,236.3,242.73,234.22,240.84,1097046
2021-04-07,240.84,240.86,240.33,240.59,1849238
2021-04-08,240.59,241.72,240.24,241.56,345204
2021-04-09,241.56,242.75,237.91,238.75,1446137
2021-04-12,238.75,239.08,238.71,238.94,658875
2021-04-13,238.94,241.76,238.88,241.31,1708459
2021-04-14,241.31,243.82,235.54,235.84,815980
2021-04-15,235.84,237.37,227.73,229.19,205039
2021-04-16,229.19,232.45,228.17,231.19,749862
2021-04-19,231.19,231.6,226.39,227.53,1620852
2021-04-20,227.53,227.61,226.82,227.03,1192661
2021-04-21,227.03,228.63,221.0,221.75,1241656
2021-04-22,221.75,222.45,218.33,219.61,720020
2021-04-23,219.61,226.51,217.88,225.88,472417
2021-04-26,225.88,227.04,225.43,226.34,1099313
2021-04-27,226.34,226.72,223.02,224.26,1070863
2021-04-28,224.26,224.39,222.32,222.61,963823
2021-04-29,222.61,223.11,220.98,221.37,1873830
2021-04-30,221.37,223.35,220.25,223.33,418785
2021-05-03,223.33,224.78,222.62,224.09,398471
2021-05-04,224.09,224.62,221.42,222.15,1529699
2021-05-05,222.15,224.48,221.01,223.48,374001
2021-05-06,223.48,225.07,223.27,224.44,1658244
2021-05-07,224.44,226.97,223.52,226.49,1935418
2021-05-10,226.49,227.96,219.85,222.19,951822
2021-05-11,222.19,222.32,221.87,222.11,1821674
2021-05-12,222.11,224.99,222.05,223.84,1874680
2021-05-13,223.84,224.19,222.02,222.15,1600807
2021-05-14,222.15,222.25,218.72,219.13,739091
2021-05-17,219.13,219.22,216.68,217.21,276092
2021-05-18,217.21,219.14,211.12,212.35,1440818
2021-05-19,212.35,213.55,211.61,212.96,590251
2021-05-20,212.96,214.41,209.18,210.26,1573551
2021-05-21,210.26,212.05,209.61,211.4,437943
2021-05-24,211.4,212.14,208.43,208.77,370276
2021-05-25,208.77,209.12,205.86,206.97,566085
2021-05-26,206.97,210.01,206.05,209.38,1112161
2021-05-27,209.38,209.5,208.99,209.39,1546414
2021-05-28,209.39,215.36,209.26,214.2,913851
2021-05-31,214.2,214.61,212.71,212.86,1344316
2021-06-01,212.86,216.79,211.77,216.08,1798629
2021-06-02,216.08,217.12,212.0,212.55,607426
2021-06-03,212.55,222.71,211.28,220.92,1922772
2021-06-04,220.92,221.04,219.65,220.18,725147
2021-06-07,220.18,223.62,219.93,223.53,552784
2021-06-08,223.53,223.95,223.12,223.53,1107943
2021-06-09,223.53,226.79,223.45,226.31,627379
2021-06-10,226.31,226.88,225.21,225.94,1992489
2021-06-11,225.94,229.42,225.09,228.78,1919665
2021-06-14,228.78,240.79,228.4,237.61,674595
2021-06-15,237.61,238.16,234.29,235.5,1948330
2021-06-16,235.5,237.24,215.77,221.99,221551
2021-06-17,221.99,227.5,219.9,224.99,860002
2021-06-18,224.99,225.62,224.73,225.43,1961026
2021-06-21,225.43,225.51,223.55,223.6,1710779
2021-06-22,223.6,225.77,219.6,220.34,913651
2021-06-23,220.34,221.1,217.95,218.73,1939078
2021-06-24,218.73,218.91,218.53,218.72,235563
2021-06-25,218.72,219.91,213.84,215.66,1589092
2021-06-28,215.66,223.29,215.29,222.4,426721
2021-06-29,222.4,223.1,208.26,212.59,1774682
2021-06-30,212.59,213.26,210.4,211.24,437543
2021-07-01,211.24,212.72,193.26,199.86,1917663
2021-07-02,199.86,204.55,198.64,203.23,1099647
2021-07-05,203.23,205.31,199.05,200.63,1883409
2021-07-06,200.63,203.83,192.21,194.15,1400394
2021-07-07,194.15,209.77,191.96,204.37,751471
2021-07-08,204.37,206.01,192.89,197.07,1473112
2021-07-09,197.07,197.35,195.83,196.19,1623829
2021-07-12,196.19,200.49,194.42,199.52,1068674
2021-07-13,199.52,215.09,198.02,210.54,903845
2021-07-14,210.54,217.46,210.02,215.86,852117
2021-07-15,215.86,221.99,215.72,220.73,1284402
2021-07-16,220.73,221.09,219.46,219.84,1422154
2021-07-19,219.84,222.4,219.49,221.23,1805826
2021-07-20,221.23,233.05,216.41,230.68,1864986
2021-07-21,230.68,243.02,225.51,242.51,1021630
2021-07-22,242.51,253.37,241.34,251.6,1918433
2021-07-23,251.6,256.56,249.17,256.5,637310
2021-07-26,256.5,262.04,239.6,241.06,293988
2021-07-27,241.06,244.33,240.97,242.78,346041
2021-07-28,242.78,245.79,242.49,245.51,851717
2021-07-29,245.51,247.26,242.09,242.53,1849709
2021-07-30,242.53,245.67,241.67,244.47,1402561
2021-08-02,244.47,257.22,242.91,254.28,1450675
2021-08-03,254.28,257.03,241.85,245.58,617360
2021-08-04,245.58,251.88,245.51,251.56,1040697
2021-08-05,251.56,257.22,250.46,255.25,1197139
2021-08-06,255.25,260.78,254.95,259.01,1543069
2021-08-09,259.01,266.62,258.44,263.53,563030
2021-08-10,263.53,269.81,261.89,268.36,1150503
2021-08-11,268.36,268.48,265.25,265.7,963892
2021-08-12,265.7,266.4,260.13,262.33,1077568
2021-08-13,262.33,262.63,252.25,255.0,1570518
2021-08-16,255.0,267.96,253.7,263.4,1711416
2021-08-17,263.4,268.42,263.11,266.05,441069
2021-08-18,266.05,269.91,265.55,269.26,612477
2021-08-19,269.26,270.87,268.07,269.88,818823
2021-08-20,269.88,272.3,252.34,254.19,587324
2021-08-23,254.19,254.55,252.51,252.79,1233222
2021-08-24,252.79,260.21,251.03,258.32,648336
2021-08-25,258.32,265.96,256.47,262.84,1144986
2021-08-26,262.84,272.33,260.21,268.75,266488
2021-08-27,268.75,268.81,252.52,256.42,1706495
2021-08-30,256.42,257.54,255.64,256.97,688133
2021-08-31,256.97,257.11,251.69,252.73,1200175
2021-09-01,252.73,254.53,244.22,246.87,1130815
2021-09-02,246.87,247.8,246.74,247.77,1000403
2021-09-03,247.77,248.69,247.59,248.37,344745
2021-09-06,248.37,249.0,246.05,246.89,1681759
2021-09-07,246.89,248.15,242.48,243.5,1755806
2021-09-08,243.5,243.7,238.13,238.83,1508899
2021-09-09,238.83,241.48,238.1,241.16,1813220
2021-09-10,241.16,241.86,235.11,235.83,690190
2021-09-13,235.83,237.74,229.89,230.21,1460229
2021-09-14,230.21,231.23,226.58,226.61,1884371
2021-09-15,226.61,228.01,226.16,227.08,1437474
2021-09-16,227.08,227.31,224.92,225.83,1588254
2021-09-17,225.83,227.4,222.66,223.55,1803697
2021-09-20,223.55,229.61,223.16,227.94,1237937
2021-09-21,227.94,230.8,226.88,229.58,1518718
2021-09-22,229.58,234.68,228.58,234.11,1008321
2021-09-23,234.11,251.95,229.14,246.19,1204604
2021-09-24,246.19,263.01,242.59,257.92,1700846
2021-09-27,257.92,258.32,253.04,254.34,1258885
2021-09-28,254.34,260.9,251.29,260.45,1047548
2021-09-29,260.45,262.3,259.66,262.17,1231685
2021-09-30,262.17,272.19,259.97,269.38,1447288
2021-10-01,269.38,269.56,268.77,269.03,303831
2021-10-04,269.03,269.13,267.91,268.39,752099
2021-10-05,268.39,269.1,261.12,263.67,366985
2021-10-06,263.67,264.38,263.17,264.3,338445
2021-10-07,264.3,264.53,259.94,260.78,984019
2021-10-08,260.78,265.79,260.51,265.7,1944362
2021-10-11,265.7,275.89,265.43,273.12,1516888
2021-10-12,273.12,278.05,271.84,277.13,224639
2021-10-13,277.13,289.08,274.98,284.79,716398
2021-10-14,284.79,306.48,284.39,299.08,821645
2021-10-15,299.08,302.13,291.54,293.85,1616897
2021-10-18,293.85,293.9,293.76,293.81,1134079
2021-10-19,293.81,297.42,279.24,283.34,833463
2021-10-20,283.34,284.54,276.42,276.69,553025
2021-10-21,276.69,278.29,265.15,269.4,654404
2021-10-22,269.4,272.09,264.97,265.58,1491410
2021-10-25,265.58,267.7,251.34,255.7,1792488
2021-10-26,255.7,263.24,253.75,261.06,1845964
2021-10-27,261.06,261.8,256.48,257.14,919886
2021-10-28,257.14,261.7,256.2,261.42,1213424
2021-10-29,261.42,263.15,254.72,256.3,1338156
2021-11-01,256.3,266.49,252.02,265.28,730526
2021-11-02,265.28,271.06,264.42,269.31,515372
2021-11-03,269.31,273.43,255.47,259.45,922604
2021-11-04,259.45,265.24,257.63,264.68,1326551
2021-11-05,264.68,273.9,261.8,270.94,1822034
2021-11-08,270.94,279.35,269.13,278.96,1166678
2021-11-09,278.96,289.35,274.59,287.5,1629383
2021-11-10,287.5,289.03,284.95,285.98,757313
2021-11-11,285.98,286.67,281.85,282.92,1230929
2021-11-12,282.92,297.51,279.5,292.15,1306154
2021-11-15,292.15,308.88,291.37,305.08,1123475
2021-11-16,305.08,305.58,296.76,300.1,843199
2021-11-17,300.1,303.37,293.77,294.26,876289
2021-11-18,294.26,298.69,294.19,298.04,391038
2021-11-19,298.04,298.31,297.75,298.09,964129
2021-11-22,298.09,318.36,291.09,314.35,1642135
2021-11-23,314.35,322.92,313.99,321.63,1168920
2021-11-24,321.63,326.11,312.86,312.86,522886
2021-11-25,312.86,323.14,310.77,321.44,1869384
2021-11-26,321.44,325.42,319.58,325.4,495654
2021-11-29,325.4,328.57,325.33,328.03,629917
2021-11-30,328.03,331.75,326.46,331.68,1453812
2021-12-01,331.68,332.53,331.17,331.24,846395
2021-12-02,331.24,332.17,330.98,331.67,1880672
2021-12-03,331.67,333.31,327.76,328.04,728824
2021-12-06,328.04,329.09,322.66,324.41,1774826
2021-12-07,324.41,325.26,313.23,314.13,1418387
2021-12-08,314.13,314.89,312.08,312.22,1886438
2021-12-09,312.22,312.43,307.11,307.33,933823
2021-12-10,307.33,307.74,306.96,307.65,1720212
2021-12-13,307.65,315.78,307.44,315.52,1912047
2021-12-14,315.52,320.58,315.1,319.11,1309070
2021-12-15,319.11,320.84,318.25,320.12,705989
2021-12-16,320.12,324.12,320.06,322.8,1080769
2021-12-17,322.8,323.11,320.44,321.08,1031646
2021-12-20,321.08,321.17,320.79,320.86,232395
2021-12-21,320.86,322.89,311.64,313.96,648270
2021-12-22,313.96,314.46,309.86,310.15,909075
2021-12-23,310.15,311.65,309.6,311.14,1956927
2021-12-24,311.14,320.1,310.31,319.39,1097308
2021-12-27,319.39,322.96,317.84,321.38,1183614
2021-12-28,321.38,326.16,319.34,324.0,1847049
2021-12-29,324.0,326.14,322.87,326.08,1887221
