# SIMULATED DATA — synthetically generated for demo purposes only. Not real market data. Do not use for real trading decisions.
# symbol: QNTM
# name: Quantia Robotics
date,open,high,low,close,volume
2020-04-15,131.74,136.14,131.31,134.78,233825
2020-04-16,134.78,135.87,134.52,135.49,1823644
2020-04-17,135.49,136.84,133.18,133.96,1927099
2020-04-20,133.96,133.97,133.31,133.59,1548813
2020-04-21,133.59,137.63,131.72,137.03,1021232
2020-04-22,137.03,139.45,137.0,138.72,220733
2020-04-23,138.72,143.26,127.14,128.99,1458738
2020-04-24,128.99,134.24,128.58,133.7,732073
2020-04-27,133.7,134.18,128.27,128.79,1404258
2020-04-28,128.79,129.09,123.25,125.09,1174416
2020-04-29,125.09,126.37,124.46,125.73,466400
2020-04-30,125.73,128.19,125.09,128.11,1089038
2020-05-01,128.11,128.18,127.44,127.55,761138
2020-05-04,127.55,129.49,122.84,123.96,666526
2020-05-05,123.96,127.38,123.68,126.25,1175746
2020-05-06,126.25,126.39,125.27,125.56,440351
2020-05-07,125.56,126.1,123.5,123.71,333480
2020-05-08,123.71,124.57,121.45,121.99,1748730
2020-05-11,121.99,125.74,121.89,124.91,946993
2020-05-12,124.91,125.04,121.96,123.04,1584735
2020-05-13,123.04,123.45,122.71,123.34,932747
2020-05-14,123.34,123.43,117.97,118.42,1595264
2020-05-15,118.42,118.84,114.28,115.33,1490574
2020-05-18,115.33,117.95,115.26,116.83,1555340
2020-05-19,116.83,123.74,115.59,121.9,787833
2020-05-20,121.9,123.83,118.22,119.08,675415
2020-05-21,119.08,120.73,113.12,115.25,252301
2020-05-22,115.25,116.02,108.98,110.54,1034439
2020-05-25,110.54,110.91,109.67,109.88,1174906
2020-05-26,109.88,113.72,108.84,112.39,299729
2020-05-27,112.39,112.94,109.76,110.24,756072
2020-05-28,110.24,110.72,108.86,109.37,1979571
2020-05-29,109.37,112.97,98.89,101.59,1186956
2020-06-01,101.59,101.77,100.68,100.94,762957
2020-06-02,100.94,101.59,99.45,100.23,1850653
2020-06-03,100.23,100.33,99.98,100.05,1763846
2020-06-04,100.05,101.36,96.52,97.35,686678
2020-06-05,97.35,97.77,96.68,97.06,1433421
2020-06-08,97.06,101.76,97.02,100.31,1747459
2020-06-09,100.31,101.47,97.55,97.64,1557011
2020-06-10,97.64,98.16,97.53,98.07,320715
2020-06-11,98.07,100.2,97.48,99.83,478577
2020-06-12,99.83,100.93,99.34,100.79,1373656
2020-06-15,100.79,101.26,100.79,101.22,1015785
2020-06-16,101.22,101.7,101.2,101.41,1158578
2020-06-17,101.41,102.72,101.18,102.61,1193348
2020-06-18,102.61,102.9,100.22,100.85,1467641
2020-06-19,100.85,106.2,98.46,105.93,1663703
2020-06-22,105.93,110.63,105.21,109.08,1250237
2020-06-23,109.08,109.45,106.19,107.3,1083031
2020-06-24,107.3,112.38,92.21,96.98,660034
2020-06-25,96.98,98.29,93.23,93.86,572191
2020-06-26,93.86,94.08,93.82,93.88,466930
2020-06-29,93.88,95.46,93.24,95.11,804302
2020-06-30,95.11,96.85,94.55,96.12,1853910
2020-07-01,96.12,96.32,94.9,95.29,1315772
2020-07-02,95.29,95.33,95.03,95.07,1287806
2020-07-03,95.07,96.3,94.61,95.93,1470985
2020-07-06,95.93,96.59,95.92,96.58,1103782
2020-07-07,96.58,96.81,96.19,96.45,553163
2020-07-08,96.45,96.48,95.6,95.75,1460379
2020-07-09,95.75,96.37,95.55,96.15,1583428
2020-07-10,96.15,96.96,96.02,96.89,1676805
2020-07-13,96.89,98.81,96.26,98.14,1990435
2020-07-14,98.14,98.41,93.98,95.46,1194104
2020-07-15,95.46,97.66,95.44,96.82,265341
2020-07-16,96.82,98.2,96.67,97.96,472718
2020-07-17,97.96,97.97,97.77,97.93,841594
2020-07-20,97.93,100.2,97.24,99.33,1618762
2020-07-21,99.33,99.58,97.27,98.07,1953995
2020-07-22,98.07,100.06,97.24,99.77,1240636
2020-07-23,99.77,100.32,99.63,100.07,1606195
2020-07-24,100.07,102.03,99.83,101.46,1715597
2020-07-27,101.46,102.35,101.35,102.2,1952542
2020-07-28,102.2,105.0,101.78,104.52,410154
2020-07-29,104.52,104.7,103.27,103.58,890435
2020-07-30,103.58,105.03,100.36,100.67,1040692
2020-07-31,100.67,101.39,100.66,101.14,1557231
2020-08-03,101.14,102.56,100.73,102.36,319332
2020-08-04,102.36,103.8,102.19,103.28,1877162
2020-08-05,103.28,103.35,103.0,103.13,279942
2020-08-06,103.13,103.61,102.92,103.49,1241902
2020-08-07,103.49,104.11,100.77,101.73,904260
2020-08-10,101.73,101.94,98.78,99.03,686350
2020-08-11,99.03,99.15,95.67,96.57,1352147
2020-08-12,96.57,96.61,96.04,96.2,1414355
2020-08-13,96.2,96.28,96.02,96.22,1743191
2020-08-14,96.22,96.33,95.26,95.52,1971620
2020-08-17,95.52,97.03,95.48,96.98,558038
2020-08-18,96.98,97.98,96.96,97.79,749998
2020-08-19,97.79,99.25,97.43,98.75,201760
2020-08-20,98.75,99.41,98.42,99.25,404986
2020-08-21,99.25,99.83,97.61,98.16,1273653
2020-08-24,98.16,98.29,97.39,97.46,406683
2020-08-25,97.46,101.52,97.43,100.24,653292
2020-08-26,100.24,100.42,99.98,100.02,1203242
2020-08-27,100.02,101.26,99.78,101.08,428750
2020-08-28,101.08,103.53,100.99,103.29,1923788
2020-08-31,103.29,103.47,103.24,103.46,777837
2020-09-01,103.46,103.84,102.26,102.48,1307823
2020-09-02,102.48,104.41,102.45,104.27,1903299
2020-09-03,104.27,104.58,104.18,104.47,1348022
2020-09-04,104.47,104.92,104.47,104.9,1346228
2020-09-07,104.9,104.94,104.8,104.85,936777
2020-09-08,104.85,105.39,104.69,105.25,1070546
2020-09-09,105.25,105.58,105.08,105.56,1096754
2020-09-10,105.56,105.62,105.41,105.58,1307453
2020-09-11,105.58,106.89,105.36,106.51,775585
2020-09-14,106.51,107.71,105.99,107.64,483689
2020-09-15,107.64,109.01,104.19,104.82,1894727
2020-09-16,104.82,106.14,100.62,101.37,1237321
2020-09-17,101.37,101.44,100.49,100.76,223773
2020-09-18,100.76,102.22,100.37,102.1,447202
2020-09-21,102.1,102.32,101.2,101.43,1322968
2020-09-22,101.43,105.12,100.77,103.95,547844
2020-09-23,103.95,104.12,103.84,104.0,1220164
2020-09-24,104.0,105.35,99.37,100.82,547940
2020-09-25,100.82,100.85,100.19,100.26,1925100
2020-09-28,100.26,100.42,98.18,98.28,593279
2020-09-29,98.28,98.59,97.48,97.73,936420
2020-09-30,97.73,97.84,97.51,97.78,781287
2020-10-01,97.78,97.8,97.08,97.1,848274
2020-10-02,97.1,97.22,96.45,96.61,301507
2020-10-05,96.61,96.81,96.02,96.17,1369277
2020-10-06,96.17,97.8,95.92,97.73,1256404
2020-10-07,97.73,99.6,97.56,99.03,1188936
2020-10-08,99.03,99.31,98.85,99.26,1027702
2020-10-09,99.26,100.13,98.64,100.1,539161
2020-10-12,100.1,100.81,96.25,97.53,1272898
2020-10-13,97.53,97.81,96.76,96.92,1322531
2020-10-14,96.92,97.68,92.65,93.85,1134971
2020-10-15,93.85,93.96,93.83,93.86,1722369
2020-10-16,93.86,94.42,92.65,92.67,318273
2020-10-19,92.67,93.76,92.4,93.68,1941403
2020-10-20,93.68,93.92,92.94,93.24,1187636
2020-10-21,93.24,94.41,92.5,94.34,819692
2020-10-22,94.34,95.21,94.0,94.88,708617
2020-10-23,94.88,95.53,94.81,95.46,1998172
2020-10-26,95.46,95.59,95.27,95.29,1276571
2020-10-27,95.29,95.62,95.29,95.55,1771879
2020-10-28,95.55,96.13,94.05,94.6,505709
2020-10-29,94.6,94.88,93.58,93.95,1139079
2020-10-30,93.95,96.04,93.56,96.03,606880
2020-11-02,96.03,98.06,95.15,97.79,229339
2020-11-03,97.79,99.66,97.32,99.38,537789
2020-11-04,99.38,101.66,99.29,100.8,786094
2020-11-05,100.8,101.4,99.47,99.63,1622593
2020-11-06,99.63,103.98,98.71,103.15,1811549
2020-11-09,103.15,103.21,103.1,103.13,1812007
2020-11-10,103.13,104.11,102.88,103.84,499263
2020-11-11,103.84,104.42,103.72,104.25,736801
2020-11-12,104.25,105.39,100.85,101.4,256613
2020-11-13,101.4,102.06,101.03,101.78,428189
2020-11-16,101.78,102.75,99.74,99.91,889892
2020-11-17,99.91,101.98,99.36,101.38,417684
2020-11-18,101.38,101.88,101.28,101.71,1834558
2020-11-19,101.71,103.01,101.37,102.99,1986511
2020-11-20,102.99,103.64,102.75,103.55,1936562
2020-11-23,103.55,103.64,103.12,103.23,1465859
2020-11-24,103.23,104.07,101.43,101.76,581587
2020-11-25,101.76,101.91,101.16,101.21,1632178
2020-11-26,101.21,104.24,100.7,104.23,929782
2020-11-27,104.23,106.78,104.2,105.82,626287
2020-11-30,105.82,105.95,104.98,105.31,1779587
2020-12-01,105.31,106.4,105.13,105.97,1475130
2020-12-02,105.97,109.41,105.07,109.02,510881
2020-12-03,109.02,109.27,106.59,106.79,726672
2020-12-04,106.79,107.69,106.74,107.37,1638692
2020-12-07,107.37,107.53,105.94,106.17,1851579
2020-12-08,106.17,106.95,106.02,106.92,690459
2020-12-09,106.92,107.03,106.53,106.64,438014
2020-12-10,106.64,106.7,106.53,106.58,782452
2020-12-11,106.58,107.19,105.31,105.63,1380175
2020-12-14,105.63,106.04,104.55,104.8,1356336
2020-12-15,104.8,106.01,104.44,105.63,783731
2020-12-16,105.63,106.32,104.01,104.51,348167
2020-12-17,104.51,105.25,104.24,105.06,1124734
2020-12-18,105.06,105.65,104.74,105.4,321820
2020-12-21,105.4,108.41,104.39,107.22,732628
2020-12-22,107.22,109.3,107.17,108.95,1921464
2020-12-23,108.95,110.56,108.61,110.43,1938220
2020-12-24,110.43,112.33,109.75,111.69,750901
2020-12-25,111.69,116.2,110.05,115.01,426579
2020-12-28,115.01,116.2,111.09,111.64,1432149
2020-12-29,111.64,114.23,111.13,113.82,578243
2020-12-30,113.82,114.74,113.79,114.53,304391
2020-12-31,114.53,114.8,111.52,112.07,1139081
2021-01-01,112.07,112.22,111.3,111.3,343226
2021-01-04,111.3,111.96,111.0,111.83,1349084
2021-01-05,111.83,113.86,111.48,113.34,376072
2021-01-06,113.34,118.12,113.0,116.49,1665015
2021-01-07,116.49,119.41,115.32,118.75,862604
2021-01-08,118.75,118.9,118.3,118.64,1371262
2021-01-11,118.64,118.89,118.64,118.87,1738292
2021-01-12,118.87,118.95,116.22,116.71,1376671
2021-01-13,116.71,117.15,115.4,115.6,1654465
2021-01-14,115.6,116.78,115.23,116.41,1487718
2021-01-15,116.41,116.53,115.81,116.09,558051
2021-01-18,116.09,116.16,115.92,115.98,1795807
2021-01-19,115.98,116.22,113.93,114.45,1212757
2021-01-20,114.45,116.36,114.04,115.73,1588156
2021-01-21,115.73,117.22,115.12,116.85,1664941
2021-01-22,116.85,118.82,112.29,113.47,1730376
2021-01-25,113.47,114.56,113.18,114.51,1348995
2021-01-26,114.51,114.71,114.23,114.42,552990
2021-01-27,114.42,115.13,112.67,112.77,1444786
2021-01-28,112.77,113.29,110.28,110.82,413222
2021-01-29,110.82,111.61,110.44,111.52,626664
2021-02-01,111.52,112.31,111.16,111.86,804099
2021-02-02,111.86,111.98,109.67,110.07,397641
2021-02-03,110.07,110.66,109.67,110.51,721909
2021-02-04,110.51,111.09,108.57,109.31,1986252
2021-02-05,109.31,111.13,108.86,110.71,1460593
2021-02-08,110.71,112.86,110.28,112.11,760804
2021-02-09,112.11,112.28,110.54,111.15,1206444
2021-02-10,111.15,114.18,109.88,113.32,1853976
2021-02-11,113.32,115.84,112.89,114.98,1555844
2021-02-12,114.98,115.0,114.53,114.81,1046080
2021-02-15,114.81,114.84,112.05,112.33,1212884
2021-02-16,112.33,114.95,111.76,114.6,1477105
2021-02-17,114.6,116.48,114.22,116.03,433986
2021-02-18,116.03,118.09,111.95,112.33,548255
2021-02-19,112.33,112.36,112.13,112.33,1505574
2021-02-22,112.33,112.63,112.14,112.61,1312542
2021-02-23,112.61,114.11,111.93,113.67,1046692
2021-02-24,113.67,116.28,112.78,115.79,1140498
2021-02-25,115.79,116.39,114.6,115.17,1267492
2021-02-26,115.17,115.38,115.08,115.34,1159915
2021-03-01,115.34,115.43,115.03,115.12,513618
2021-03-02,115.12,116.26,112.14,112.46,742297
2021-03-03,112.46,112.97,112.17,112.8,649280
2021-03-04,112.8,113.13,111.86,112.21,1091996
2021-03-05,112.21,112.95,110.32,111.06,1086907
2021-03-08,111.06,112.19,110.97,111.72,1724858
2021-03-09,111.72,111.73,109.82,110.42,1023253
2021-03-10,110.42,110.87,108.03,108.74,1790747
2021-03-11,108.74,108.79,108.73,108.76,1937104
2021-03-12,108.76,109.06,108.75,108.99,1619950
2021-03-15,108.99,113.49,107.49,112.47,251963
2021-03-16,112.47,114.48,111.99,113.89,608807
2021-03-17,113.89,116.57,113.74,115.89,1954959
2021-03-18,115.89,116.07,114.51,114.75,1579217
2021-03-19,114.75,114.89,114.54,114.59,843055
2021-03-22,114.59,116.05,114.5,115.88,381493
2021-03-23,115.88,115.98,115.15,115.32,467856
2021-03-24,115.32,115.46,112.76,113.22,1212743
2021-03-25,113.22,113.78,111.86,111.96,210328
2021-03-26,111.96,115.47,110.9,114.75,1187520
2021-03-29,114.75,114.89,114.25,114.41,1912174
2021-03-30,114.41,116.39,109.45,110.52,1761136
2021-03-31,110.52,111.38,110.11,110.94,714311
2021-04-01,110.94,111.18,106.56,107.15,776582
2021-04-02,107.15,109.07,106.93,108.84,1043770
2021-04-05,108.84,109.65,106.4,107.25,1707326
2021-04-06,107.25,109.5,106.5,108.75,1002186
2021-04-07,108.75,109.25,108.02,108.07,491149
2021-04-08,108.07,108.2,107.73,107.73,1791624
2021-04-09,107.73,109.01,104.83,105.27,531083
2021-04-12,105.27,106.61,104.86,106.53,555210
2021-04-13,106.53,109.13,105.63,108.39,590320
2021-04-14,108.39,109.4,105.08,105.56,844844
2021-04-15,105.56,107.24,105.0,106.73,1468899
2021-04-16,106.73,106.82,104.08,104.6,1365147
2021-04-19,104.6,104.73,104.42,104.48,445870
2021-04-20,104.48,105.73,104.45,105.42,591468
2021-04-21,105.42,105.62,104.7,104.7,1865244
2021-04-22,104.7,105.01,101.83,102.74,958392
2021-04-23,102.74,103.53,102.38,103.17,1706385
2021-04-26,103.17,105.27,102.8,104.68,579951
2021-04-27,104.68,105.1,103.28,103.5,1137330
2021-04-28,103.5,104.23,103.46,104.06,1433906
2021-04-29,104.06,104.94,101.74,102.62,1816378
2021-04-30,102.62,103.67,99.47,100.46,319782
2021-05-03,100.46,101.65,99.91,101.56,957110
2021-05-04,101.56,101.92,100.46,100.71,1257408
2021-05-05,100.71,102.43,100.52,101.86,992588
2021-05-06,101.86,102.81,98.88,98.93,710312
2021-05-07,98.93,99.0,98.21,98.36,614920
2021-05-10,98.36,99.11,98.02,98.94,1673239
2021-05-11,98.94,98.98,98.74,98.81,459580
2021-05-12,98.81,101.49,98.1,101.07,1755826
2021-05-13,101.07,103.27,100.74,102.63,1845473
2021-05-14,102.63,104.13,102.23,103.61,1326344
2021-05-17,103.61,104.09,103.53,103.93,1383805
2021-05-18,103.93,107.35,103.24,106.88,1235527
2021-05-19,106.88,107.73,106.24,107.65,1417446
2021-05-20,107.65,107.86,107.41,107.63,1158046
2021-05-21,107.63,108.35,107.09,108.09,1859431
2021-05-24,108.09,108.6,108.07,108.38,1183933
2021-05-25,108.38,110.11,108.28,109.91,404610
2021-05-26,109.91,111.27,109.91,110.74,1759156
2021-05-27,110.74,113.61,110.32,112.83,673265
2021-05-28,112.83,114.34,112.56,113.98,1689829
2021-05-31,113.98,115.01,107.7,109.49,665242
2021-06-01,109.49,109.74,105.92,106.99,998236
2021-06-02,106.99,107.01,103.68,104.81,1474930
2021-06-03,104.81,105.64,104.21,105.44,1675472
2021-06-04,105.44,106.58,104.9,106.21,1621522
2021-06-07,106.21,106.34,103.3,103.95,1234626
2021-06-08,103.95,104.07,103.86,103.93,1530541
2021-06-09,103.93,104.09,103.2,103.47,1741365
2021-06-10,103.47,103.71,102.5,102.83,918917
2021-06-11,102.83,103.04,99.5,99.92,521077
2021-06-14,99.92,100.0,99.32,99.5,937028
2021-06-15,99.5,102.68,98.42,102.37,1455780
2021-06-16,102.37,104.6,102.29,103.95,1480576
2021-06-17,103.95,104.11,103.83,104.01,922640
2021-06-18,104.01,104.59,102.44,103.07,1859543
2021-06-21,103.07,104.52,102.95,103.93,1732307
2021-06-22,103.93,106.85,102.94,106.1,616048
2021-06-23,106.1,106.82,105.94,106.81,558872
2021-06-24,106.81,109.13,106.46,108.52,916208
2021-06-25,108.52,108.72,107.96,108.13,641953
2021-06-28,108.13,109.17,105.97,106.0,519909
2021-06-29,106.0,106.12,105.54,105.81,1013119
2021-06-30,105.81,111.45,104.82,109.86,723924
2021-07-01,109.86,114.29,109.49,112.86,995113
2021-07-02,112.86,115.15,112.78,114.33,1301925
2021-07-05,114.33,116.99,114.23,116.12,1294707
2021-07-06,116.12,116.32,115.25,115.47,302534
2021-07-07,115.47,117.77,114.77,116.87,1451710
2021-07-08,116.87,117.03,116.76,116.88,1581462
2021-07-09,116.88,117.55,116.86,117.42,1728216
2021-07-12,117.42,117.46,116.97,117.22,1273206
2021-07-13,117.22,117.53,116.13,116.45,1349742
2021-07-14,116.45,117.81,112.66,113.02,1526605
2021-07-15,113.02,113.46,112.8,113.34,211488
2021-07-16,113.34,114.56,110.83,111.61,1942320
2021-07-19,111.61,114.39,110.59,113.82,1331331
2021-07-20,113.82,115.75,113.59,115.49,1473296
2021-07-21,115.49,116.52,115.2,116.22,1443833
2021-07-22,116.22,116.4,114.51,115.22,732492
2021-07-23,115.22,117.53,114.7,117.0,1558029
2021-07-26,117.0,119.63,115.86,119.35,891413
2021-07-27,119.35,119.36,118.61,119.01,1175244
2021-07-28,119.01,119.1,118.5,118.71,1255488
2021-07-29,118.71,118.74,118.65,118.71,1314068
2021-07-30,118.71,121.32,118.58,120.74,346969
2021-08-02,120.74,122.48,119.91,122.33,769638
2021-08-03,122.33,122.35,121.19,121.55,1642451
2021-08-04,121.55,123.1,121.09,122.66,301326
2021-08-05,122.66,122.71,120.85,121.39,954689
2021-08-06,121.39,124.97,120.11,124.33,304719
2021-08-09,124.33,125.49,124.15,124.99,1225449
2021-08-10,124.99,125.87,123.18,123.33,1813015
2021-08-11,123.33,124.21,123.32,123.88,1959606
2021-08-12,123.88,124.6,123.78,124.42,607756
2021-08-13,124.42,125.66,124.07,125.32,836740
2021-08-16,125.32,127.03,124.94,126.72,1014224
2021-08-17,126.72,126.76,126.27,126.5,1361029
2021-08-18,126.5,129.57,125.27,129.35,1344448
2021-08-19,129.35,130.52,128.95,130.22,1018386
2021-08-20,130.22,130.7,127.58,127.93,1724648
2021-08-23,127.93,130.38,127.4,129.7,1242960
2021-08-24,129.7,129.96,128.96,129.09,1355689
2021-08-25,129.09,130.09,128.86,129.78,403174
2021-08-26,129.78,129.81,129.71,129.76,480732
2021-08-27,129.76,130.09,129.15,129.39,1528049
2021-08-30,129.39,129.97,128.1,128.25,770164
2021-08-31,128.25,129.37,124.99,125.36,514101
2021-09-01,125.36,125.38,123.86,124.06,236750
2021-09-02,124.06,125.0,120.07,121.54,455081
2021-09-03,121.54,125.75,120.61,125.14,1982091
2021-09-06,125.14,126.88,124.48,126.76,1088382
2021-09-07,126.76,126.95,126.57,126.92,1494949
2021-09-08,126.92,127.1,125.37,125.88,1461288
2021-09-09,125.88,128.49,125.83,127.64,1510717
2021-09-10,127.64,128.03,126.79,127.01,1728528
2021-09-13,127.01,134.14,125.72,131.75,1606491
2021-09-14,131.75,132.31,129.49,130.23,1213830
2021-09-15,130.23,132.35,125.67,126.4,645492
2021-09-16,126.4,126.73,125.16,125.65,1314752
2021-09-17,125.65,125.75,125.08,125.13,757812
2021-09-20,125.13,125.41,119.72,121.41,211655
2021-09-21,121.41,121.72,120.83,121.14,1174357
2021-09-22,121.14,123.02,120.75,122.26,1606402
2021-09-23,122.26,122.49,121.25,121.6,246284
2021-09-24,121.6,124.17,121.29,123.66,833617
2021-09-27,123.66,127.19,123.29,126.21,618179
2021-09-28,126.21,126.6,124.9,125.37,1282874
2021-09-29,125.37,125.87,124.96,125.81,1368711
2021-09-30,125.81,126.26,125.76,125.99,290945
2021-10-01,125.99,129.22,125.0,128.53,892987
2021-10-04,128.53,128.62,127.62,127.79,1517480
2021-10-05,127.79,128.2,126.41,126.49,1225034
2021-10-06,126.49,126.75,124.12,124.27,1871959
2021-10-07,124.27,127.82,123.79,127.12,1822794
2021-10-08,127.12,129.7,126.93,128.61,1335303
2021-10-11,128.61,128.74,127.57,127.63,563230
2021-10-12,127.63,128.18,126.4,126.89,1856458
2021-10-13,126.89,127.33,124.85,125.39,1748046
2021-10-14,125.39,126.46,119.1,120.89,1184363
2021-10-15,120.89,121.49,118.58,118.69,1746521
2021-10-18,118.69,121.35,118.54,121.02,1218653
2021-10-19,121.02,123.13,120.63,122.84,373893
2021-10-20,122.84,123.53,119.34,120.2,907382
2021-10-21,120.2,120.58,119.0,119.2,1860677
2021-10-22,119.2,120.18,117.33,117.71,875347
2021-10-25,117.71,118.44,117.26,118.16,263914
2021-10-26,118.16,118.46,117.2,117.59,1530183
2021-10-27,117.59,120.85,116.43,119.54,1015665
2021-10-28,119.54,119.88,117.96,118.46,546631
2021-10-29,118.46,122.23,117.2,121.47,440023
2021-11-01,121.47,121.8,120.2,120.29,1341912
2021-11-02,120.29,120.6,119.29,119.66,1117177
2021-11-03,119.66,119.67,118.96,118.96,244931
2021-11-04,118.96,121.93,117.58,121.6,831468
2021-11-05,121.6,124.48,121.34,123.41,1591514
2021-11-08,123.41,124.47,123.33,124.24,829271
2021-11-09,124.24,124.8,120.59,121.11,1548412
2021-11-10,121.11,125.04,120.75,124.22,945697
2021-11-11,124.22,124.64,123.45,123.47,235992
2021-11-12,123.47,124.88,119.85,120.6,1938615
2021-11-15,120.6,121.42,118.1,118.9,1596941
2021-11-16,118.9,119.64,118.41,119.28,1447049
2021-11-17,119.28,119.33,119.19,119.32,341047
2021-11-18,119.32,120.47,119.24,120.25,262061
2021-11-19,120.25,123.62,119.44,122.7,1209187
2021-11-22,122.7,122.87,121.32,121.93,789699
2021-11-23,121.93,121.98,121.71,121.87,220937
2021-11-24,121.87,122.15,121.46,121.53,1314758
2021-11-25,121.53,121.83,119.95,120.53,1762184
2021-11-26,120.53,124.5,119.41,123.15,1387814
2021-11-29,123.15,126.88,121.91,125.92,1895361
2021-11-30,125.92,128.29,124.88,127.56,1061981
2021-12-01,127.56,128.29,125.72,126.22,1110866
2021-12-02,126.22,129.26,125.98,128.9,816298
2021-12-03,128.9,129.08,126.96,127.74,1628006
2021-12-06,127.74,130.67,127.4,129.8,896902
2021-12-07,129.8,132.11,128.67,131.55,399829
2021-12-08,131.55,131.97,130.54,130.79,572975
2021-12-09,130.79,130.91,127.4,128.62,1614195
2021-12-10,128.62,132.25,128.52,131.01,1137294
2021-12-13,131.01,132.26,126.17,127.43,1791365
2021-12-14,127.43,132.69,127.31,131.95,1920560
2021-12-15,131.95,138.85,130.52,138.31,778973
2021-12-16,138.31,140.22,133.63,135.29,830976
2021-12-17,135.29,138.59,128.88,129.74,306347
2021-12-20,129.74,130.24,129.68,130.12,985400
2021-12-21,130.12,133.94,127.96,133.55,1197619
2021-12-22,133.55,134.0,131.64,132.56,797112
2021-12-23,132.56,132.7,130.8,131.32,1380291
2021-12-24,131.32,134.16,130.66,133.29,1243462
2021-12-27,133.29,133.97,131.22,131.91,777647
2021-12-28,131.91,133.55,128.58,129.07,376274
2021-12-29,129.07,129.52,127.98,128.26,1387363
