# SIMULATED DATA — synthetically generated for demo purposes only. Not real market data. Do not use for real trading decisions.
# symbol: NIMX
# name: Nimbus Labs
date,open,high,low,close,volume
2020-12-14,123.73,124.45,121.88,122.03,202338
2020-12-15,122.03,123.13,121.58,123.12,1084671
2020-12-16,123.12,126.79,122.15,126.42,824934
2020-12-17,126.42,127.54,126.25,127.31,1459062
2020-12-18,127.31,127.4,125.51,126.05,345588
2020-12-21,126.05,127.36,125.78,126.9,922287
2020-12-22,126.9,128.34,123.82,123.96,1799207
2020-12-23,123.96,126.15,123.55,125.4,882749
2020-12-24,125.4,125.85,125.16,125.73,1156780
2020-12-25,125.73,126.06,125.61,125.94,479588
2020-12-28,125.94,127.24,121.22,122.68,505190
2020-12-29,122.68,122.9,118.85,119.66,1793225
2020-12-30,119.66,121.15,119.43,121.0,1465699
2020-12-31,121.0,121.84,120.86,121.73,1139921
2021-01-01,121.73,121.89,120.81,120.91,1955266
2021-01-04,120.91,120.94,120.75,120.89,1970899
2021-01-05,120.89,121.41,119.81,120.12,553143
2021-01-06,120.12,120.24,119.62,119.63,918238
2021-01-07,119.63,120.05,118.75,119.05,1338279
2021-01-08,119.05,119.32,117.62,118.13,1834406
2021-01-11,118.13,118.67,117.88,118.47,958078
2021-01-12,118.47,119.44,118.06,118.99,1734399
2021-01-13,118.99,123.28,118.16,122.11,763425
2021-01-14,122.11,122.44,121.31,121.61,1333306
2021-01-15,121.61,121.76,120.92,121.08,1318823
2021-01-18,121.08,121.36,117.74,118.74,1600722
2021-01-19,118.74,120.86,117.8,120.39,268661
2021-01-20,120.39,121.14,118.98,119.4,381956
2021-01-21,119.4,119.57,118.97,119.2,1121944
2021-01-22,119.2,119.73,115.78,117.01,578160
2021-01-25,117.01,117.62,113.23,114.41,420310
2021-01-26,114.41,116.48,114.04,116.23,223955
2021-01-27,116.23,116.3,116.03,116.16,833825
2021-01-28,116.16,116.43,115.99,116.14,594043
2021-01-29,116.14,117.96,115.92,117.56,432738
2021-02-01,117.56,118.51,117.24,118.24,606776
2021-02-02,118.24,118.95,113.66,114.95,1673730
2021-02-03,114.95,116.2,114.87,115.88,1700740
2021-02-04,115.88,116.76,113.81,114.08,877067
2021-02-05,114.08,114.14,114.01,114.14,706181
2021-02-08,114.14,116.5,113.61,116.17,971287
2021-02-09,116.17,117.07,113.67,114.5,302713
2021-02-10,114.5,115.65,111.56,112.56,452723
2021-02-11,112.56,113.92,111.91,113.91,1380722
2021-02-12,113.91,114.03,111.59,111.76,620554
2021-02-15,111.76,112.35,111.57,112.13,502242
2021-02-16,112.13,112.79,109.75,110.6,1403224
2021-02-17,110.6,113.46,109.51,113.15,1155431
2021-02-18,113.15,113.68,110.22,111.28,1199114
2021-02-19,111.28,111.31,111.26,111.26,1040769
2021-02-22,111.26,113.03,110.89,112.66,1171176
2021-02-23,112.66,113.09,112.42,112.9,1397540
2021-02-24,112.9,113.02,112.7,112.84,1929104
2021-02-25,112.84,115.27,111.97,115.23,1428658
2021-02-26,115.23,116.86,114.25,116.53,1119126
2021-03-01,116.53,117.92,111.46,112.67,809491
2021-03-02,112.67,113.34,112.41,113.14,1145967
2021-03-03,113.14,113.53,112.98,113.41,1688104
2021-03-04,113.41,113.96,112.0,112.27,1106748
2021-03-05,112.27,112.56,111.73,112.08,795613
2021-03-08,112.08,114.66,111.37,114.29,1342677
2021-03-09,114.29,114.84,114.09,114.51,289459
2021-03-10,114.51,114.51,114.04,114.1,1858576
2021-03-11,114.1,115.26,111.35,112.13,1310058
2021-03-12,112.13,112.83,109.97,110.57,1425762
2021-03-15,110.57,111.68,110.52,111.28,526336
2021-03-16,111.28,114.99,110.05,113.95,1380291
2021-03-17,113.95,114.73,111.39,111.75,743672
2021-03-18,111.75,114.74,111.14,114.29,1355176
2021-03-19,114.29,114.97,114.22,114.95,1658597
2021-03-22,114.95,115.21,114.68,114.81,225434
2021-03-23,114.81,116.01,112.46,113.04,942350
2021-03-24,113.04,115.29,112.86,114.72,473175
2021-03-25,114.72,115.05,114.34,115.0,358650
2021-03-26,115.0,115.17,115.0,115.13,1494831
2021-03-29,115.13,115.38,114.98,115.37,1484393
2021-03-30,115.37,119.84,115.22,118.48,1331521
2021-03-31,118.48,118.62,117.5,118.05,1490978
2021-04-01,118.05,118.06,115.5,116.13,1671218
2021-04-02,116.13,117.81,115.24,117.64,1075391
2021-04-05,117.64,118.69,117.37,118.52,989702
2021-04-06,118.52,118.7,117.85,118.16,1333472
2021-04-07,118.16,118.38,116.86,117.32,1900859
2021-04-08,117.32,117.97,116.9,117.95,1465878
2021-04-09,117.95,118.43,114.79,115.67,1959406
2021-04-12,115.67,117.34,114.98,117.0,878018
2021-04-13,117.0,117.79,113.72,114.89,1653466
2021-04-14,114.89,115.03,114.81,114.97,1668775
2021-04-15,114.97,115.2,114.61,115.18,1661154
2021-04-16,115.18,117.71,114.41,116.9,1432349
2021-04-19,116.9,117.31,115.1,115.2,1196613
2021-04-20,115.2,116.14,115.08,115.66,1292416
2021-04-21,115.66,116.03,114.42,114.58,658522
2021-04-22,114.58,114.73,114.4,114.71,1589899
2021-04-23,114.71,115.67,110.07,111.56,1793169
2021-04-26,111.56,111.78,109.43,109.65,525247
2021-04-27,109.65,109.77,109.29,109.48,924484
2021-04-28,109.48,109.94,108.41,108.59,391012
2021-04-29,108.59,108.76,108.54,108.58,1274982
2021-04-30,108.58,108.59,106.95,107.49,1758948
2021-05-03,107.49,109.92,107.21,109.31,1602543
2021-05-04,109.31,111.04,103.59,105.63,657191
2021-05-05,105.63,107.75,105.45,107.56,350581
2021-05-06,107.56,110.38,106.24,109.74,1837855
2021-05-07,109.74,110.8,109.57,110.55,415848
2021-05-10,110.55,112.55,109.68,111.96,1405498
2021-05-11,111.96,112.08,111.67,111.72,1938383
2021-05-12,111.72,113.26,111.47,113.08,1824958
2021-05-13,113.08,113.4,113.06,113.12,1615471
2021-05-14,113.12,113.15,112.47,112.56,1558911
2021-05-17,112.56,113.61,109.69,110.15,1264637
2021-05-18,110.15,110.34,110.13,110.29,1066363
2021-05-19,110.29,110.39,109.49,109.56,1419756
2021-05-20,109.56,112.49,108.16,112.43,596994
2021-05-21,112.43,113.19,111.99,112.76,451573
2021-05-24,112.76,113.32,111.67,112.09,1014200
2021-05-25,112.09,112.71,111.95,112.45,1330729
2021-05-26,112.45,113.69,112.2,113.35,460479
2021-05-27,113.35,114.69,112.99,114.46,480235
2021-05-28,114.46,114.51,113.95,114.1,772520
2021-05-31,114.1,117.9,112.03,117.66,302335
2021-06-01,117.66,120.57,117.31,119.98,664027
2021-06-02,119.98,120.3,117.45,118.34,1996554
2021-06-03,118.34,119.7,118.31,119.21,1507651
2021-06-04,119.21,119.46,118.92,118.92,1652641
2021-06-07,118.92,119.11,118.34,118.47,534477
2021-06-08,118.47,120.05,118.32,119.45,1228411
2021-06-09,119.45,120.86,119.3,120.33,342680
2021-06-10,120.33,121.7,120.06,121.37,692999
2021-06-11,121.37,122.77,120.96,122.21,564123
2021-06-14,122.21,125.91,121.65,124.91,1498980
2021-06-15,124.91,129.29,123.5,127.92,1087430
2021-06-16,127.92,129.56,127.65,129.05,1769624
2021-06-17,129.05,129.17,128.88,128.94,868097
2021-06-18,128.94,130.11,128.53,130.11,1002381
2021-06-21,130.11,130.69,128.58,129.2,777761
2021-06-22,129.2,129.31,128.9,129.12,310174
2021-06-23,129.12,133.16,128.19,132.26,1167196
2021-06-24,132.26,133.86,128.61,128.98,528308
2021-06-25,128.98,130.12,128.9,130.09,1458141
2021-06-28,130.09,130.94,129.79,130.93,1237668
2021-06-29,130.93,132.19,127.09,128.12,281307
2021-06-30,128.12,128.24,127.62,127.73,703321
2021-07-01,127.73,129.48,127.12,129.06,464996
2021-07-02,129.06,130.99,128.92,130.35,1686824
2021-07-05,130.35,132.88,129.83,132.04,912140
2021-07-06,132.04,132.58,131.12,131.35,632678
2021-07-07,131.35,132.04,129.58,130.36,1667077
2021-07-08,130.36,132.12,129.76,132.05,1924149
2021-07-09,132.05,133.86,131.76,133.35,1155436
2021-07-12,133.35,133.48,132.64,132.8,237490
2021-07-13,132.8,137.71,131.61,135.96,1656683
2021-07-14,135.96,141.85,135.88,139.84,1354833
2021-07-15,139.84,139.97,139.33,139.56,1318264
2021-07-16,139.56,143.32,138.88,142.5,1911558
2021-07-19,142.5,142.56,141.85,142.12,1920952
2021-07-20,142.12,144.06,141.64,143.79,1160896
2021-07-21,143.79,144.52,143.64,144.42,718952
2021-07-22,144.42,145.31,144.13,145.27,1711545
2021-07-23,145.27,145.52,142.34,143.24,1029590
2021-07-26,143.24,143.88,141.11,141.6,758908
2021-07-27,141.6,141.77,141.45,141.68,221380
2021-07-28,141.68,143.83,141.48,143.1,1201975
2021-07-29,143.1,143.45,140.54,141.47,485420
2021-07-30,141.47,141.64,141.44,141.57,311630
2021-08-02,141.57,141.69,139.72,139.96,1926748
2021-08-03,139.96,141.49,139.63,141.34,834417
2021-08-04,141.34,142.12,139.63,140.12,1529779
2021-08-05,140.12,141.26,137.0,137.71,1612896
2021-08-06,137.71,138.23,136.62,136.62,1578219
2021-08-09,136.62,137.75,130.35,132.54,1229526
2021-08-10,132.54,133.59,129.07,129.72,1014109
2021-08-11,129.72,132.0,129.44,131.31,903232
2021-08-12,131.31,132.06,128.8,129.62,1099189
2021-08-13,129.62,129.7,128.88,129.02,460983
2021-08-16,129.02,130.02,126.56,126.91,1718101
2021-08-17,126.91,127.7,125.68,125.85,967605
2021-08-18,125.85,126.16,125.79,126.08,1856561
2021-08-19,126.08,126.26,125.62,125.96,1131406
2021-08-20,125.96,126.48,122.44,123.31,831992
2021-08-23,123.31,123.62,122.79,123.03,378139
2021-08-24,123.03,123.49,121.11,121.82,1936047
2021-08-25,121.82,123.4,121.33,123.06,1993023
2021-08-26,123.06,123.2,121.62,121.9,1961168
2021-08-27,121.9,124.25,121.77,123.66,1810119
2021-08-30,123.66,124.48,122.09,122.49,481519
2021-08-31,122.49,123.29,118.75,119.54,538594
2021-09-01,119.54,120.77,118.85,120.53,1345722
2021-09-02,120.53,123.16,119.66,122.71,752132
2021-09-03,122.71,122.81,122.59,122.66,1402591
2021-09-06,122.66,122.73,122.46,122.54,678833
2021-09-07,122.54,123.09,120.87,121.27,418702
2021-09-08,121.27,121.94,119.52,119.62,380186
2021-09-09,119.62,121.08,119.0,120.6,311807
2021-09-10,120.6,123.12,120.31,122.42,1487823
2021-09-13,122.42,122.46,121.43,121.8,1248065
2021-09-14,121.8,122.88,121.59,122.63,298421
2021-09-15,122.63,124.93,121.88,124.4,648792
2021-09-16,124.4,125.09,122.32,122.95,766628
2021-09-17,122.95,126.35,121.62,125.51,1091993
2021-09-20,125.51,125.83,123.1,123.61,1493238
2021-09-21,123.61,124.1,123.26,123.88,638103
2021-09-22,123.88,125.65,123.74,125.36,1948785
2021-09-23,125.36,125.54,124.68,124.81,925752
2021-09-24,124.81,127.13,123.89,126.99,832245
2021-09-27,126.99,127.07,126.99,127.04,1395693
2021-09-28,127.04,128.32,126.54,128.21,366736
2021-09-29,128.21,128.32,127.6,127.8,1648891
2021-09-30,127.8,131.8,126.54,131.19,878408
2021-10-01,131.19,132.9,130.97,132.41,1014845
2021-10-04,132.41,132.56,132.04,132.1,1819311
2021-10-05,132.1,132.61,130.42,130.6,1770302
2021-10-06,130.6,130.86,129.43,129.7,686736
2021-10-07,129.7,130.16,129.58,129.96,901882
2021-10-08,129.96,130.12,127.41,128.19,777866
2021-10-11,128.19,128.34,127.55,127.76,734525
2021-10-12,127.76,127.87,126.95,127.03,427038
2021-10-13,127.03,127.3,126.52,126.75,1788960
2021-10-14,126.75,126.88,125.07,125.35,253233
2021-10-15,125.35,125.62,123.81,124.25,1458647
2021-10-18,124.25,125.3,121.5,121.94,1331889
2021-10-19,121.94,122.67,121.59,122.3,272813
2021-10-20,122.3,123.15,122.22,123.09,745536
2021-10-21,123.09,123.27,122.69,122.74,1711037
2021-10-22,122.74,123.35,122.65,123.09,982878
2021-10-25,123.09,123.35,122.21,122.46,715403
2021-10-26,122.46,123.09,120.57,121.02,285224
2021-10-27,121.02,121.12,120.75,121.06,1549144
2021-10-28,121.06,122.2,120.88,121.89,1545611
2021-10-29,121.89,122.91,121.74,122.56,1874375
2021-11-01,122.56,123.18,120.64,121.35,1330582
2021-11-02,121.35,121.56,120.56,120.82,1870633
2021-11-03,120.82,121.09,120.81,120.99,1464931
2021-11-04,120.99,121.86,120.73,121.46,1179076
2021-11-05,121.46,121.5,119.98,120.23,940948
2021-11-08,120.23,120.87,120.05,120.67,628170
2021-11-09,120.67,122.48,120.33,122.08,1884518
2021-11-10,122.08,122.18,120.82,121.23,800429
2021-11-11,121.23,122.86,120.58,122.39,504580
2021-11-12,122.39,122.95,120.64,121.25,406060
2021-11-15,121.25,121.64,119.05,119.27,308597
2021-11-16,119.27,119.42,119.03,119.07,784047
2021-11-17,119.07,120.42,118.95,120.17,329273
2021-11-18,120.17,125.64,118.11,125.4,1964390
2021-11-19,125.4,125.83,125.21,125.79,981632
2021-11-22,125.79,127.0,125.52,126.61,1329939
2021-11-23,126.61,129.58,126.27,128.69,642779
2021-11-24,128.69,129.33,128.56,128.98,534322
2021-11-25,128.98,129.65,128.6,129.32,503226
2021-11-26,129.32,130.27,129.2,130.06,1685588
2021-11-29,130.06,130.72,125.74,126.73,864696
2021-11-30,126.73,127.58,126.51,127.38,1675521
2021-12-01,127.38,128.13,125.47,126.25,1089883
2021-12-02,126.25,126.6,125.17,125.22,1438371
2021-12-03,125.22,125.27,125.16,125.24,361390
2021-12-06,125.24,127.79,125.24,127.08,1713481
2021-12-07,127.08,128.0,126.85,127.57,709862
2021-12-08,127.57,127.83,126.05,126.39,1398987
2021-12-09,126.39,127.57,124.22,124.44,732332
2021-12-10,124.44,124.69,122.04,122.15,782650
2021-12-13,122.15,123.79,121.53,123.14,1757753
2021-12-14,123.14,130.48,122.97,128.22,1417603
2021-12-15,128.22,128.4,127.14,127.49,1915058
2021-12-16,127.49,128.02,123.33,124.68,250115
2021-12-17,124.68,125.35,124.55,125.14,353371
2021-12-20,125.14,125.43,123.86,124.23,1216667
2021-12-21,124.23,124.33,122.55,122.72,1801988
2021-12-22,122.72,122.9,121.84,121.91,1155396
2021-12-23,121.91,122.0,121.63,121.74,607797
2021-12-24,121.74,122.07,120.94,120.99,934447
2021-12-27,120.99,121.07,120.52,120.68,1191013
2021-12-28,120.68,121.03,119.82,120.07,383767
2021-12-29,120.07,120.8,116.71,117.03,1928059
2021-12-30,117.03,118.19,114.07,114.15,626423
