# SIMULATED DATA — synthetically generated for demo purposes only. Not real market data. Do not use for real trading decisions.
# symbol: FRST
# name: Frostline Apparel
date,open,high,low,close,volume
2020-08-27,69.32,71.4,68.81,70.68,1410814
2020-08-28,70.68,70.99,70.51,70.9,559575
2020-08-31,70.9,71.25,70.03,70.32,1034180
2020-09-01,70.32,70.49,69.75,70.01,1005232
2020-09-02,70.01,70.07,69.73,69.85,1377445
2020-09-03,69.85,69.91,69.55,69.59,1505359
2020-09-04,69.59,71.74,69.23,71.28,486976
2020-09-07,71.28,73.84,70.52,73.28,800186
2020-09-08,73.28,73.28,73.24,73.26,1456925
2020-09-09,73.26,74.12,70.33,71.27,722392
2020-09-10,71.27,73.73,70.38,73.15,670287
2020-09-11,73.15,73.22,70.61,71.2,980993
2020-09-14,71.2,71.4,71.03,71.04,864999
2020-09-15,71.04,71.29,69.69,69.77,1831017
2020-09-16,69.77,69.86,69.54,69.56,723969
2020-09-17,69.56,69.59,69.34,69.35,1731738
2020-09-18,69.35,69.49,69.22,69.43,1165839
2020-09-21,69.43,70.01,69.16,69.96,220099
2020-09-22,69.96,70.23,69.9,70.14,1086319
2020-09-23,70.14,70.24,69.76,69.77,1610496
2020-09-24,69.77,70.04,67.03,67.04,1953107
2020-09-25,67.04,68.05,67.02,67.8,463654
2020-09-28,67.8,68.07,67.76,67.95,958234
2020-09-29,67.95,67.95,67.74,67.8,782282
2020-09-30,67.8,70.32,67.07,69.73,1302957
2020-10-01,69.73,69.97,69.02,69.16,1651522
2020-10-02,69.16,70.05,69.15,69.85,878840
2020-10-05,69.85,70.87,69.29,70.71,1240474
2020-10-06,70.71,73.4,70.49,72.77,1227432
2020-10-07,72.77,72.9,72.01,72.25,1076329
2020-10-08,72.25,74.32,71.97,73.75,1771575
2020-10-09,73.75,74.13,72.19,72.57,1045108
2020-10-12,72.57,72.93,71.08,71.24,1183680
2020-10-13,71.24,71.72,70.09,70.32,430909
2020-10-14,70.32,70.36,68.67,69.15,1854368
2020-10-15,69.15,69.55,68.44,68.6,373277
2020-10-16,68.6,68.73,68.22,68.38,1359564
2020-10-19,68.38,69.41,67.98,69.02,1785952
2020-10-20,69.02,69.82,68.72,69.5,1465295
2020-10-21,69.5,71.86,68.94,71.18,740905
2020-10-22,71.18,71.71,70.87,71.62,1743406
2020-10-23,71.62,72.27,69.21,69.88,729842
2020-10-26,69.88,70.62,69.7,70.42,403063
2020-10-27,70.42,71.38,70.4,71.03,1504131
2020-10-28,71.03,71.77,68.82,69.61,415039
2020-10-29,69.61,69.67,68.33,68.71,1548341
2020-10-30,68.71,68.73,68.62,68.64,1303804
2020-11-02,68.64,69.28,68.47,69.08,1223079
2020-11-03,69.08,70.82,68.54,70.21,1908885
2020-11-04,70.21,70.31,69.92,69.99,959144
2020-11-05,69.99,70.34,69.88,70.25,237562
2020-11-06,70.25,70.41,69.57,69.66,1151297
2020-11-09,69.66,69.83,69.63,69.72,1133421
2020-11-10,69.72,70.14,69.7,70.06,411960
2020-11-11,70.06,71.0,67.82,67.88,990599
2020-11-12,67.88,68.17,67.71,68.07,487702
2020-11-13,68.07,69.19,67.72,68.8,517512
2020-11-16,68.8,69.23,67.14,67.41,598319
2020-11-17,67.41,69.15,66.73,68.68,1352785
2020-11-18,68.68,69.02,68.57,68.87,1160361
2020-11-19,68.87,69.2,68.76,69.09,750087
2020-11-20,69.09,69.32,68.86,68.92,1117683
2020-11-23,68.92,69.21,68.92,69.09,893909
2020-11-24,69.09,69.67,67.99,68.26,1191949
2020-11-25,68.26,69.07,66.46,66.59,641456
2020-11-26,66.59,67.27,66.5,67.1,1908536
2020-11-27,67.1,69.93,66.65,69.03,523162
2020-11-30,69.03,69.68,67.22,67.26,890099
2020-12-01,67.26,67.72,66.11,66.11,1594898
2020-12-02,66.11,67.7,65.88,67.17,1974593
2020-12-03,67.17,67.21,65.14,65.75,1583384
2020-12-04,65.75,65.75,65.46,65.54,1050685
2020-12-07,65.54,65.66,65.11,65.13,593115
2020-12-08,65.13,66.91,64.59,66.4,1946436
2020-12-09,66.4,67.08,64.68,65.11,1866193
2020-12-10,65.11,65.46,63.39,63.62,1798110
2020-12-11,63.62,64.85,63.51,64.62,1972787
2020-12-14,64.62,64.97,64.51,64.95,1083563
2020-12-15,64.95,67.61,63.98,66.79,1438684
2020-12-16,66.79,67.37,66.69,67.31,1725756
2020-12-17,67.31,67.34,67.17,67.25,621717
2020-12-18,67.25,67.32,67.09,67.24,1009541
2020-12-21,67.24,67.51,66.3,66.5,1370693
2020-12-22,66.5,67.67,66.3,67.27,480232
2020-12-23,67.27,67.82,67.01,67.71,268811
2020-12-24,67.71,68.39,67.66,68.38,599913
2020-12-25,68.38,69.47,68.23,69.26,1865659
2020-12-28,69.26,71.24,69.24,70.68,1096497
2020-12-29,70.68,71.01,69.03,69.4,1589333
2020-12-30,69.4,69.5,68.37,68.61,1055553
2020-12-31,68.61,69.89,68.16,69.8,1227229
2021-01-01,69.8,71.67,69.57,71.38,700629
2021-01-04,71.38,71.51,71.06,71.18,1705085
2021-01-05,71.18,71.25,70.66,70.9,657262
2021-01-06,70.9,70.91,70.71,70.74,976514
2021-01-07,70.74,70.96,70.06,70.31,1980739
2021-01-08,70.31,70.38,69.97,70.07,1813882
2021-01-11,70.07,70.42,70.04,70.33,327568
2021-01-12,70.33,70.69,69.25,69.64,789349
2021-01-13,69.64,69.83,69.56,69.78,1101174
2021-01-14,69.78,72.01,69.43,71.27,373887
2021-01-15,71.27,71.59,71.13,71.49,778579
2021-01-18,71.49,71.59,71.17,71.31,1822694
2021-01-19,71.31,71.41,70.79,70.93,1570508
2021-01-20,70.93,70.98,70.55,70.65,677349
2021-01-21,70.65,71.08,69.79,69.87,1869035
2021-01-22,69.87,70.0,68.86,69.12,1994125
2021-01-25,69.12,69.52,68.22,68.29,375444
2021-01-26,68.29,68.61,67.06,67.33,1972026
2021-01-27,67.33,68.43,67.06,68.35,896135
2021-01-28,68.35,68.52,67.21,67.48,1526107
2021-01-29,67.48,67.55,67.14,67.15,559546
2021-02-01,67.15,67.49,67.05,67.35,1282703
2021-02-02,67.35,67.61,66.25,66.52,269979
2021-02-03,66.52,67.45,66.39,67.19,935161
2021-02-04,67.19,67.81,65.55,66.05,1041180
2021-02-05,66.05,66.27,65.33,65.4,532567
2021-02-08,65.4,66.18,62.99,63.34,936541
2021-02-09,63.34,64.12,61.63,61.84,1285953
2021-02-10,61.84,62.11,60.79,61.12,624649
2021-02-11,61.12,61.58,60.84,61.57,1643274
2021-02-12,61.57,61.86,60.75,60.98,869310
2021-02-15,60.98,61.65,60.74,61.43,764415
2021-02-16,61.43,62.18,61.36,61.87,771607
2021-02-17,61.87,62.62,61.73,62.39,1938093
2021-02-18,62.39,62.58,61.7,62.01,1954735
2021-02-19,62.01,62.29,61.01,61.19,806840
2021-02-22,61.19,62.16,60.74,62.0,962305
2021-02-23,62.0,62.74,60.77,60.81,1577780
2021-02-24,60.81,60.84,60.76,60.8,1360985
2021-02-25,60.8,60.91,59.53,60.01,1452078
2021-02-26,60.01,60.5,59.9,60.29,437339
2021-03-01,60.29,60.42,60.25,60.34,1200251
2021-03-02,60.34,61.2,60.11,61.03,926279
2021-03-03,61.03,61.18,60.52,60.66,879133
2021-03-04,60.66,60.78,59.88,60.2,787720
2021-03-05,60.2,60.22,59.52,59.69,1057650
2021-03-08,59.69,59.74,58.53,58.61,402298
2021-03-09,58.61,59.28,58.57,59.02,1333317
2021-03-10,59.02,59.5,58.79,59.34,1015240
2021-03-11,59.34,59.89,59.29,59.77,829315
2021-03-12,59.77,60.19,59.68,60.1,1033443
2021-03-15,60.1,60.64,60.07,60.6,302134
2021-03-16,60.6,60.71,60.58,60.65,1055505
2021-03-17,60.65,61.5,57.8,58.75,459982
2021-03-18,58.75,59.25,58.74,59.24,526366
2021-03-19,59.24,59.48,59.23,59.45,1744005
2021-03-22,59.45,59.49,57.43,58.08,246406
2021-03-23,58.08,58.29,57.61,57.65,771870
2021-03-24,57.65,58.04,57.64,57.97,1128778
2021-03-25,57.97,58.19,57.28,57.57,647871
2021-03-26,57.57,58.7,57.2,58.61,1431470
2021-03-29,58.61,60.24,58.37,59.8,545733
2021-03-30,59.8,61.03,59.57,60.6,344444
2021-03-31,60.6,61.63,60.3,61.3,907536
2021-04-01,61.3,61.92,61.03,61.84,1431302
2021-04-02,61.84,63.39,61.61,63.31,1105713
2021-04-05,63.31,63.64,62.53,62.71,1326309
2021-04-06,62.71,63.3,61.09,61.59,203126
2021-04-07,61.59,61.71,61.18,61.18,1645164
2021-04-08,61.18,63.73,60.67,62.95,1339222
2021-04-09,62.95,63.16,62.37,62.58,1630724
2021-04-12,62.58,64.0,62.24,63.47,1665232
2021-04-13,63.47,63.57,63.44,63.52,511778
2021-04-14,63.52,63.56,62.06,62.42,1453613
2021-04-15,62.42,65.59,62.0,64.92,307863
2021-04-16,64.92,65.18,64.76,65.04,1200741
2021-04-19,65.04,65.22,64.44,64.61,971684
2021-04-20,64.61,64.84,64.12,64.34,829337
2021-04-21,64.34,64.76,64.3,64.69,708587
2021-04-22,64.69,65.42,64.62,65.09,962261
2021-04-23,65.09,65.52,64.94,65.38,1582025
2021-04-26,65.38,65.5,64.79,65.02,226551
2021-04-27,65.02,66.13,64.73,65.74,954030
2021-04-28,65.74,67.2,65.15,66.9,1717261
2021-04-29,66.9,67.13,66.34,66.35,656535
2021-04-30,66.35,67.53,66.24,67.4,561249
2021-05-03,67.4,69.5,66.46,69.12,1622005
2021-05-04,69.12,70.99,68.71,70.63,330281
2021-05-05,70.63,70.69,70.46,70.55,1978372
2021-05-06,70.55,71.31,70.23,71.21,1132750
2021-05-07,71.21,71.93,70.75,71.86,1292497
2021-05-10,71.86,72.22,71.03,71.1,1997576
2021-05-11,71.1,71.11,70.83,70.86,1616448
2021-05-12,70.86,71.07,70.7,71.0,1985901
2021-05-13,71.0,71.29,70.26,70.28,636343
2021-05-14,70.28,70.37,70.15,70.3,1300165
2021-05-17,70.3,70.34,70.3,70.31,1294480
2021-05-18,70.31,70.59,70.06,70.09,1038971
2021-05-19,70.09,70.98,68.21,68.54,1883238
2021-05-20,68.54,68.61,67.74,68.05,868542
2021-05-21,68.05,68.26,67.1,67.34,1967742
2021-05-24,67.34,67.57,67.27,67.39,1061079
2021-05-25,67.39,67.48,67.31,67.38,1711581
2021-05-26,67.38,67.45,67.18,67.33,1367770
2021-05-27,67.33,67.35,67.21,67.25,639683
2021-05-28,67.25,67.74,67.17,67.58,1231440
2021-05-31,67.58,67.96,65.93,66.41,414560
2021-06-01,66.41,66.49,63.81,64.65,1044412
2021-06-02,64.65,64.83,63.81,63.92,462885
2021-06-03,63.92,64.86,63.66,64.78,387236
2021-06-04,64.78,64.81,63.16,63.79,1501962
2021-06-07,63.79,65.88,63.24,65.13,1867474
2021-06-08,65.13,65.82,64.88,65.74,1223058
2021-06-09,65.74,66.14,65.53,66.11,556395
2021-06-10,66.11,66.82,64.44,64.92,1050732
2021-06-11,64.92,65.96,64.63,65.93,1469135
2021-06-14,65.93,66.27,65.79,66.11,1199773
2021-06-15,66.11,66.46,64.91,65.26,1369296
2021-06-16,65.26,65.64,64.46,64.6,1003440
2021-06-17,64.6,65.6,64.09,65.33,561796
2021-06-18,65.33,66.57,64.99,66.2,1088046
2021-06-21,66.2,66.75,66.1,66.57,1488802
2021-06-22,66.57,67.4,66.4,67.31,791088
2021-06-23,67.31,68.87,67.27,68.37,642807
2021-06-24,68.37,69.96,67.79,69.59,793941
2021-06-25,69.59,69.75,69.33,69.4,1363656
2021-06-28,69.4,69.57,68.31,68.65,336470
2021-06-29,68.65,68.82,68.34,68.36,1816217
2021-06-30,68.36,68.49,67.44,67.6,1776636
2021-07-01,67.6,68.18,65.97,66.04,590105
2021-07-02,66.04,69.05,65.22,68.09,1970608
2021-07-05,68.09,68.18,67.3,67.63,459918
2021-07-06,67.63,67.91,66.54,66.82,1827160
2021-07-07,66.82,67.17,65.62,65.82,1101194
2021-07-08,65.82,66.4,64.7,64.86,704732
2021-07-09,64.86,67.05,64.36,66.35,467720
2021-07-12,66.35,67.06,65.99,67.04,1452549
2021-07-13,67.04,67.04,66.2,66.59,1083858
2021-07-14,66.59,66.78,66.45,66.65,1680597
2021-07-15,66.65,66.69,65.19,65.56,659733
2021-07-16,65.56,65.9,65.55,65.82,746993
2021-07-19,65.82,66.29,65.7,66.26,465773
2021-07-20,66.26,66.63,66.07,66.47,1924267
2021-07-21,66.47,68.35,66.15,67.69,245725
2021-07-22,67.69,68.33,67.55,68.08,1847456
2021-07-23,68.08,68.5,67.9,68.41,1409576
2021-07-26,68.41,68.95,68.36,68.94,623267
2021-07-27,68.94,69.4,68.84,69.33,787479
2021-07-28,69.33,69.72,68.42,68.65,1306605
2021-07-29,68.65,68.84,67.64,67.86,1889745
2021-07-30,67.86,67.9,67.83,67.85,913789
2021-08-02,67.85,68.83,67.4,68.75,1002552
2021-08-03,68.75,69.37,68.58,69.24,1327344
2021-08-04,69.24,70.51,68.94,70.02,1884058
2021-08-05,70.02,71.25,69.99,70.94,585831
2021-08-06,70.94,71.3,70.84,71.13,226052
2021-08-09,71.13,71.48,70.32,70.36,627422
2021-08-10,70.36,70.42,70.1,70.17,1415525
2021-08-11,70.17,72.67,69.09,72.54,874722
2021-08-12,72.54,73.41,72.46,73.38,1103972
2021-08-13,73.38,73.55,72.75,72.92,1825758
2021-08-16,72.92,76.23,72.5,75.57,755468
2021-08-17,75.57,77.94,75.33,77.2,1886613
2021-08-18,77.2,79.51,76.83,79.12,430165
2021-08-19,79.12,79.2,77.28,77.5,1386283
2021-08-20,77.5,77.61,76.54,76.86,1689777
2021-08-23,76.86,78.88,76.66,78.37,401835
2021-08-24,78.37,78.47,78.17,78.23,581186
2021-08-25,78.23,78.74,75.54,76.19,1852432
2021-08-26,76.19,77.32,71.6,73.01,569393
2021-08-27,73.01,73.21,69.78,70.72,1378601
2021-08-30,70.72,71.11,69.74,69.83,1993015
2021-08-31,69.83,71.67,69.37,71.64,1836637
2021-09-01,71.64,72.2,71.38,72.17,332016
2021-09-02,72.17,72.96,71.82,72.7,881257
2021-09-03,72.7,72.89,72.67,72.82,1436311
2021-09-06,72.82,74.39,72.66,74.1,913509
2021-09-07,74.1,77.45,73.83,76.8,1313582
2021-09-08,76.8,77.03,76.57,76.94,1357130
2021-09-09,76.94,77.83,74.74,75.43,1748585
2021-09-10,75.43,75.73,74.74,75.03,996082
2021-09-13,75.03,76.58,74.43,76.55,1723526
2021-09-14,76.55,79.4,75.84,78.53,1084086
2021-09-15,78.53,78.83,77.59,77.8,1754589
2021-09-16,77.8,78.84,77.77,78.76,1326212
2021-09-17,78.76,79.97,78.47,79.73,1320278
2021-09-20,79.73,79.76,79.37,79.63,1175994
2021-09-21,79.63,81.09,79.43,80.72,979155
2021-09-22,80.72,82.59,80.27,82.41,937086
2021-09-23,82.41,82.83,82.27,82.67,1342693
2021-09-24,82.67,83.27,82.53,83.18,677497
2021-09-27,83.18,83.24,83.16,83.22,369370
2021-09-28,83.22,83.68,83.12,83.53,506379
2021-09-29,83.53,83.79,82.95,83.03,1021931
2021-09-30,83.03,83.53,82.87,83.4,637825
2021-10-01,83.4,84.42,83.15,84.09,862549
2021-10-04,84.09,85.2,82.27,82.31,569474
2021-10-05,82.31,83.76,82.16,83.72,1095028
2021-10-06,83.72,86.63,82.66,85.63,1907405
2021-10-07,85.63,85.82,85.06,85.28,720750
2021-10-08,85.28,85.38,85.03,85.04,293490
2021-10-11,85.04,85.27,83.71,84.18,1972177
2021-10-12,84.18,84.8,83.98,84.76,1679457
2021-10-13,84.76,84.77,83.97,84.17,264119
2021-10-14,84.17,85.02,84.06,84.75,1843195
2021-10-15,84.75,87.6,84.34,86.88,875926
2021-10-18,86.88,87.31,85.67,85.89,645363
2021-10-19,85.89,86.86,85.24,86.83,696341
2021-10-20,86.83,87.13,85.83,86.07,786196
2021-10-21,86.07,86.44,85.92,86.43,1488658
2021-10-22,86.43,86.56,85.9,86.0,922947
2021-10-25,86.0,86.16,85.5,85.56,308715
2021-10-26,85.56,85.85,85.33,85.84,1987071
2021-10-27,85.84,86.52,84.23,84.59,1309572
2021-10-28,84.59,84.73,83.89,84.11,992768
2021-10-29,84.11,84.22,81.82,82.37,456181
2021-11-01,82.37,82.62,80.77,81.22,1292499
2021-11-02,81.22,81.62,79.62,80.1,586325
2021-11-03,80.1,80.21,79.48,79.52,1065707
2021-11-04,79.52,79.62,79.19,79.44,1781139
2021-11-05,79.44,81.5,78.68,80.94,449525
2021-11-08,80.94,81.09,80.66,80.67,1120783
2021-11-09,80.67,80.88,80.61,80.88,986632
2021-11-10,80.88,80.93,80.79,80.79,1279780
2021-11-11,80.79,82.55,80.47,81.92,1629310
2021-11-12,81.92,82.99,79.02,79.54,1831746
2021-11-15,79.54,81.42,79.23,81.1,882328
2021-11-16,81.1,81.88,80.91,81.62,1249948
2021-11-17,81.62,81.87,79.68,80.2,789346
2021-11-18,80.2,80.3,80.19,80.26,1763975
2021-11-19,80.26,80.63,80.15,80.47,1987828
2021-11-22,80.47,80.62,80.11,80.13,1012947
2021-11-23,80.13,83.69,79.11,82.76,1972421
2021-11-24,82.76,82.81,82.63,82.66,1406723
2021-11-25,82.66,83.61,78.92,79.88,566480
2021-11-26,79.88,79.99,79.7,79.83,1249273
2021-11-29,79.83,79.89,79.8,79.83,1641720
2021-11-30,79.83,80.37,79.76,80.36,921611
2021-12-01,80.36,80.6,79.17,79.39,366693
2021-12-02,79.39,81.6,79.01,81.27,714790
2021-12-03,81.27,82.44,81.27,82.18,1822103
2021-12-06,82.18,82.29,82.15,82.28,1917305
2021-12-07,82.28,84.31,81.72,84.04,567431
2021-12-08,84.04,84.36,80.6,81.05,1877263
2021-12-09,81.05,83.47,80.36,82.94,937835
2021-12-10,82.94,83.84,82.73,83.83,375648
2021-12-13,83.83,86.52,83.56,86.49,1195497
2021-12-14,86.49,86.87,85.67,85.77,999941
2021-12-15,85.77,85.8,84.19,84.24,1738010
2021-12-16,84.24,85.0,79.5,81.0,738975
2021-12-17,81.0,81.34,79.78,80.21,1907751
2021-12-20,80.21,80.65,78.59,79.03,1927479
2021-12-21,79.03,80.35,78.47,80.13,1819587
2021-12-22,80.13,81.09,79.76,80.91,981933
2021-12-23,80.91,81.13,79.01,79.03,1799108
2021-12-24,79.03,79.49,76.23,77.05,1243433
2021-12-27,77.05,77.26,74.72,75.29,1578262
2021-12-28,75.29,75.7,75.26,75.6,1653463
2021-12-29,75.6,77.15,75.23,76.98,848606
